Row.names	baseMean.x	log2FoldChange.x	lfcSE.x	pvalue.x	padj.x	baseMean.y	log2FoldChange.y	lfcSE.y	pvalue.y	padj.y
LMAN2L	LMAN2L	265.340158620708	0.35120756304272	0.170506953825107	0.0275829706931678	0.0621452176240651	265.340158620708	0.0578433204037321	0.139194291307661	0.585309088842085	0.804528013380523
SLC30A4	SLC30A4	132.608541778714	0.46928932784258	0.242777602573581	0.0276010923345528	0.0621775832081998	132.608541778714	0.139571687615957	0.191209264695528	0.231045431844196	0.501613929190925
NCBP2	NCBP2	1294.24353531013	0.190390400422898	0.0878698423367393	0.0276422413887856	0.0622533362868799	1294.24353531013	0.268801352107554	0.0882853844117663	0.00089651094950563	0.00912553127542207
PLA2G6	PLA2G6	241.069015997867	0.356230814740791	0.173509063066288	0.0276646382014422	0.0622953007956024	241.069015997867	-0.186956690028332	0.165930389848612	0.117274621723964	0.331706187664453
NFYC	NFYC	525.52819403372	-0.256007458008116	0.12020166302104	0.0276734349486403	0.0622981597585806	525.52819403372	-0.127256081600778	0.111639115176834	0.181204818967555	0.437125961919775
SPA17	SPA17	206.131532115072	-0.379382418201603	0.186635831151382	0.0276727347264125	0.0622981597585806	206.131532115072	-0.11904722780603	0.154961332637255	0.286809104918381	0.564338402516804
COL4A4	COL4A4	217.26169419709	0.378989298703865	0.186239105509422	0.0276808749047338	0.0623064349059095	217.26169419709	0.0951097439392959	0.15239695397317	0.387784212210347	0.661032915714633
NDUFA4	NDUFA4	1321.81633409525	-0.188189581115584	0.0869789166234836	0.0277306001330433	0.0624098740995603	1321.81633409525	0.0854112715849965	0.0818601597195781	0.258005465931384	0.5315365428507
GABRG2	GABRG2	91.2718104214662	0.508475655396422	0.271073682978398	0.0277428450813887	0.0624289443491337	91.2718104214662	-0.0392622310068797	0.173697528741232	0.698230041271116	0.871682477454191
DDX11L2	DDX11L2	38.9178245935787	0.682544086040601	0.430380448959356	0.027763141212445	0.0624661243019712	38.9178245935787	-0.0115694048930603	0.191934695165066	0.884940425259895	0.956541959057909
TSC2	TSC2	640.684949342041	0.248347610060352	0.116339403304469	0.0277728968780323	0.0624795816828036	640.684949342041	-0.106387579593635	0.109065784868145	0.251806931111009	0.523526409960949
ELK4	ELK4	1408.09915037629	-0.191432045132143	0.0886746981067499	0.0277799921181373	0.0624870511661267	1408.09915037629	0.30594180744509	0.0883569590133299	0.000173804550758501	0.00227082094144719
ACTA2	ACTA2	53.8130371364674	0.624233955790278	0.368811706393075	0.0278052650026348	0.0625354010310617	53.8130371364674	-0.112990896397047	0.218514805884108	0.242635799482009	0.514271062530656
RBM23	RBM23	837.002542240121	0.216867411390876	0.10082402262854	0.0278435453233068	0.0626129881451837	837.002542240121	-0.0267896301850184	0.0932528806381517	0.747817784101489	0.897308536983695
AC243547.3	AC243547.3	169.085909711013	0.416358248469704	0.209225689378247	0.0278875416574665	0.0627034062830812	169.085909711013	-0.150332047405673	0.180863781130518	0.201774017499849	0.464363004076365
GARNL3	GARNL3	64.0788658922044	0.577996153241286	0.326608592802919	0.0279236895935667	0.0627761556216637	64.0788658922044	-0.020506919344539	0.181640434954665	0.82605110109421	0.931771117209471
HELQ	HELQ	171.657365691717	0.414798459835955	0.208375137950529	0.0279481766780276	0.0628226736218619	171.657365691717	-0.0534838261885206	0.156570233787939	0.616989788696904	0.825817101794318
SYS1	SYS1	265.963214458895	-0.346892051574642	0.168675444871461	0.0279537927592787	0.0628267659938005	265.963214458895	0.188349346956718	0.153753526420965	0.103947069447443	0.30741394863581
LINC01833	LINC01833	44.9175265211592	0.644616244278249	0.390094289095438	0.0279743910968579	0.0628645256348477	44.9175265211592	-0.125997881656355	0.230850675150377	0.187330853374745	0.445188125072379
SLC37A2	SLC37A2	33.4015844926053	-0.729220012968624	0.49092977077345	0.0280491282988444	0.0630153665486932	33.4015844926053	0.0272049149648444	0.193352063481918	0.74159427273954	0.893547909515374
SERTAD1	SERTAD1	298.686397118639	-0.314820981943474	0.151258286006017	0.0280865266460968	0.0630908231202118	298.686397118639	-0.716628217143312	0.164458330973594	1.10908652971253e-06	2.65857208662047e-05
MGRN1	MGRN1	620.901412613961	0.247192290716343	0.116286036827599	0.0281631810198604	0.063245846618064	620.901412613961	0.117076165172875	0.108693815096617	0.206387714387443	0.470552535191966
AL035411.1	AL035411.1	37.6116850178631	-0.701698330785509	0.456100098415036	0.0281900947025209	0.0632805312735054	37.6116850178631	0.0119937378483907	0.189812311071861	0.888637686460478	0.958150571025039
FGFR2	FGFR2	279.906548633027	0.332630032791019	0.160744852401241	0.0281866017630759	0.0632805312735054	279.906548633027	-0.445402415192445	0.180353858548014	0.00187675872928573	0.0166111679270712
AP5M1	AP5M1	441.444298882173	0.27599674745342	0.130853543229321	0.0282002802623668	0.0632948120926044	441.444298882173	0.0752713413724362	0.116772853124701	0.435695526859253	0.700421149053675
CADM4	CADM4	400.715455599905	0.284852959055693	0.135249354083131	0.0282212155946512	0.0633160452342452	400.715455599905	-0.133365082075848	0.126823428236022	0.195502549677559	0.456213744040881
GBP3	GBP3	21.6233509491373	0.818332658309747	0.658178011432141	0.0282197879915103	0.0633160452342452	21.6233509491373	1.20971743982083	0.806121235948207	0.00350049307834103	0.0271184722758225
NFKBIL1	NFKBIL1	249.009213670605	-0.361533700268454	0.177286522413789	0.028214320644266	0.0633160452342452	249.009213670605	-0.0439664723238222	0.138829299303709	0.673026541082199	0.857739124739829
BRD3	BRD3	835.938420244626	0.21838868657294	0.101838663895434	0.0282334394805844	0.063334885990258	835.938420244626	0.301721843234671	0.103156110046349	0.00107298434544004	0.0105928704278588
AC010646.1	AC010646.1	104.741325431441	-0.479761811401249	0.252324375020446	0.0283159905770352	0.0635114623335588	104.741325431441	-0.199804503306126	0.218711788893404	0.115818519738924	0.329351260707305
LYPLA2	LYPLA2	710.884368677726	0.228407556331174	0.106938279160478	0.0283690198744285	0.0636217837666189	710.884368677726	0.00863420920827702	0.0975748627153048	0.920736358391705	0.971611847616589
PDE11A_2	PDE11A_2	22.1475019495906	0.790126824131331	0.603893426722652	0.0284214618915197	0.0637307584245903	22.1475019495906	-0.082489882321146	0.222221796705451	0.216718472459771	0.484032951929932
LINC02732	LINC02732	37.66922995081	0.695929755968206	0.451830261583398	0.0284742830552706	0.0638405536250703	37.66922995081	-0.0834313058029558	0.213156950381788	0.310694139103717	0.59019570897079
ENTPD1-AS1	ENTPD1-AS1	318.263085432216	-0.31415969128906	0.151377053113154	0.0285233969119661	0.0639420082724506	318.263085432216	0.154981123370604	0.136116351467184	0.15089006438051	0.389918798716445
LAMC3	LAMC3	168.593375092195	0.392110971364899	0.195505891761318	0.0285570649150925	0.0640001483264995	168.593375092195	-0.195900993361729	0.186317480614646	0.114877457347853	0.327809684386406
TMEM181	TMEM181	1203.32665189078	-0.197612068409188	0.092063548329758	0.0286122975362484	0.0641152512681089	1203.32665189078	0.213155139701343	0.0900478801782867	0.00909555392140733	0.0562623347961583
MED24	MED24	895.672821022927	-0.209081724604607	0.0976422188174179	0.0286331912099672	0.0641533857740372	895.672821022927	-0.110677237431152	0.0923075388823541	0.181503747022587	0.43749028984095
CDR2	CDR2	326.391645998119	-0.334126845377847	0.162380252877891	0.0286440896230335	0.0641691183556739	326.391645998119	0.237518907448601	0.155915122497538	0.0463827380335871	0.181673913007615
DNAJA4	DNAJA4	648.685164462341	0.232591885581568	0.109624432945717	0.0286765746166153	0.0642245081354124	648.685164462341	-0.0739105223875696	0.101890852165886	0.39718685771364	0.668760658650357
GSDMB	GSDMB	213.38397480382	0.361952550486278	0.178881624579492	0.0286763060804818	0.0642245081354124	213.38397480382	-0.107802228710492	0.152658497885947	0.329838919197214	0.606529605237697
C14orf119	C14orf119	471.562787872776	0.267350247492178	0.126869397217017	0.0286853062399712	0.0642353725906713	471.562787872776	0.00499842012625291	0.111612024774217	0.957329027241696	0.985446569662074
PACC1	PACC1	269.413144842658	-0.336471182564004	0.163878401237311	0.0287417117017883	0.0643529763018668	269.413144842658	0.0206282042525083	0.130500039039556	0.841102232866354	0.93758682726058
BLOC1S6	BLOC1S6	1212.75582121084	-0.198084407809048	0.0923718836785455	0.0287684728313984	0.064404183226689	1212.75582121084	0.212489254972777	0.0903463431679374	0.00948451944553273	0.0580132516953801
DNM1L	DNM1L	1322.0770017654	-0.182915374788961	0.085002946074439	0.028796262736519	0.0644489639098971	1322.0770017654	0.0823179277793815	0.0800952966973289	0.265930706841694	0.539818165548813
TTLL4	TTLL4	438.591822146266	-0.277794025017336	0.132376877908027	0.028792641657737	0.0644489639098971	438.591822146266	0.216533505318121	0.12684673589868	0.0393436554531074	0.160921643847196
AP000944.4	AP000944.4	486.283790010226	0.321335842321321	0.156228291279418	0.0288072200120361	0.0644647712395882	486.283790010226	-0.515634290919923	0.172358356416747	0.000322986553385264	0.00387741162708446
PPP2R1A	PPP2R1A	3315.93451955845	0.137065651337256	0.0632775989086676	0.0288174768770472	0.0644790071297326	3315.93451955845	-0.0785628748642506	0.0618884497463766	0.183390972794187	0.439779020309536
SUMO2	SUMO2	5396.1394350465	-0.140648797161207	0.0650366901964744	0.0288635621275256	0.0645733942285351	5396.1394350465	-0.0435493599261328	0.0626930061971702	0.464955815998136	0.724642926657195
EIF4E3	EIF4E3	192.650108815616	0.383821740687507	0.19099934653211	0.0289195890315215	0.0646899942214562	192.650108815616	-0.0654267588265951	0.151164902328556	0.543442541258457	0.778124762328863
JAZF1	JAZF1	60.4054697852529	-0.608841995793593	0.358340210658653	0.0289292629838017	0.0647028901730671	60.4054697852529	0.192911008551671	0.256791809694275	0.10885728319084	0.317334930988063
ZIC2	ZIC2	284.712666292944	0.323002375542159	0.156546075898615	0.0289608915078924	0.0647648793745127	284.712666292944	-0.17339928975662	0.149722506767249	0.12652927458249	0.348523585953641
TMEM219	TMEM219	363.798376728801	0.29764353853034	0.142767774490434	0.029011987063618	0.0648703798276467	363.798376728801	-0.312896424769934	0.152481545117015	0.0101528016322755	0.0610902913512427
FBXO27	FBXO27	145.139891692108	-0.432599089418321	0.222951048785595	0.0290165396251136	0.0648717963822941	145.139891692108	-0.00716711245908152	0.154031432664701	0.944156456313629	0.980921182290894
RPAIN	RPAIN	587.323925241164	0.248411749842915	0.117389689179127	0.0290279815603157	0.0648886129328705	587.323925241164	0.0250338950617602	0.105277850857718	0.78200244184528	0.911196416520263
PINX1_1	PINX1_1	98.4469228988383	-0.498627969735251	0.267373550077655	0.0290576200684003	0.0649460957321402	98.4469228988383	0.0978115405651951	0.180461554212792	0.373161315922568	0.649224310374636
DNAJC17	DNAJC17	142.570466026902	-0.433880975857179	0.222917980659798	0.0291505483776325	0.0651362077881953	142.570466026902	-0.141443057132752	0.179968531001697	0.22567864119715	0.495220638472677
PVT1	PVT1	633.59669227199	-0.245642930234021	0.116193982423693	0.0291829144240282	0.0651997276907732	633.59669227199	0.113750715343462	0.106396141006594	0.217287917713615	0.484444934336332
ATP5MF	ATP5MF	1224.14751762661	-0.193557151291081	0.090803298958834	0.0292047317651578	0.0652308628941649	1224.14751762661	-0.0481108408947722	0.0845464829491167	0.532451504184498	0.770836835515357
DPYSL5	DPYSL5	180.120931477232	-0.384971819331608	0.192531018152431	0.0292134495144931	0.0652415312754188	180.120931477232	-0.261150112421944	0.192076473863268	0.0483002379916756	0.186448633761719
KBTBD3	KBTBD3	95.9511048157077	0.523419687316366	0.286101129304581	0.0292538124472678	0.0653228594954302	95.9511048157077	-0.403446946837323	0.358441918834819	0.0221260082597188	0.10736340622088
AL133410.3	AL133410.3	187.55895075238	-0.398104152212746	0.201183305065502	0.0292653862989987	0.0653294657271809	187.55895075238	-0.332709882873787	0.213287414966008	0.0219405920014094	0.106743867006857
UBE4A	UBE4A	1691.68478520081	0.174284236250541	0.0810577207351441	0.029262978530944	0.0653294657271809	1691.68478520081	0.0788678643641699	0.0776513974090894	0.298416580201688	0.57701414840933
ZNF443	ZNF443	42.254046854381	0.642417696491564	0.393867785985544	0.0292686109969657	0.0653294657271809	42.254046854381	0.0169431780680661	0.189153879004296	0.844396374943748	0.939630004169591
HOXB13	HOXB13	184.871791014748	0.38178782526781	0.190496115768137	0.029351666538353	0.0655060180948305	184.871791014748	-0.3673858758482	0.215300960442954	0.014056632338104	0.0773716383626935
STAG3L4	STAG3L4	147.166096872004	-0.436530786192378	0.224948602418761	0.029355932644027	0.0655067070715258	147.166096872004	0.00593327044630944	0.154586500247924	0.956700503623794	0.985354229688708
DIP2B	DIP2B	1644.03501200466	-0.173060458891721	0.0807310512522398	0.0294675504355395	0.0657380542263458	1644.03501200466	0.203684391855909	0.0791065350328872	0.00547188306535368	0.0385376907317052
NQO2	NQO2	532.068444458612	-0.280347182117872	0.134371838534772	0.0294646214489304	0.0657380542263458	532.068444458612	-0.0243160537630414	0.114817835819255	0.800560234211021	0.919633853513088
TARS3	TARS3	182.982026766457	0.381328542175572	0.190381021307799	0.029475364214983	0.0657466249630257	182.982026766457	-0.132405267959817	0.165036101655377	0.248340625592466	0.520330351605069
YWHAEP1	YWHAEP1	57.6488434632424	-0.588121235560969	0.342239773099113	0.0296096247551385	0.0660283064221753	57.6488434632424	-0.0650714716068695	0.188546346216421	0.506104900484473	0.752537461878635
PAAF1	PAAF1	153.535325487415	-0.420971965726527	0.215373356179013	0.0296161775010454	0.0660340229222527	153.535325487415	0.0580728879926238	0.155246952982408	0.592724149101141	0.809828190781143
DMKN	DMKN	1133.57561755598	-0.189957586795828	0.0891593164953517	0.0296240066699692	0.066042583489293	1133.57561755598	0.114445649621915	0.0844114407827739	0.140471810206711	0.37199623706046
RHPN1-AS1	RHPN1-AS1	22.9914722920332	0.757043371496472	0.552680791199849	0.0296297406961495	0.0660464715517591	22.9914722920332	-0.112149641072979	0.239236366206101	0.128476863237212	0.352209973545573
DCAF7	DCAF7	3622.14820659329	0.134293132006977	0.0622420131963866	0.0296583054815317	0.0661012428484978	3622.14820659329	-0.0838438377847513	0.0609732904946256	0.151379725704652	0.390461482938925
AP003392.15	AP003392.15	128.371684453045	-0.444448955833631	0.230936097376782	0.0296899419223457	0.0661628444588837	128.371684453045	-0.00271108580184266	0.156300509083798	0.978314423644755	0.991484876683752
P3H4	P3H4	367.493429998081	0.295733796721601	0.142536836498483	0.0297679769710355	0.0663278130033048	367.493429998081	0.0297004687879798	0.121889446123726	0.77193698061845	0.907980590372743
AL928654.4	AL928654.4	63.8117670819078	-0.579617701476809	0.335253681377988	0.0297822559908902	0.0663506976335405	63.8117670819078	0.015664819829725	0.178231062049881	0.872404288778871	0.951565779996989
SERF2	SERF2	3041.96452186347	0.139525005176985	0.0654694851251522	0.0298110407357966	0.0664058884806408	3041.96452186347	-0.122713874044492	0.0646219020689133	0.0454170472786266	0.178981649147585
RNPEPL1	RNPEPL1	483.401585669528	0.270758448307072	0.129288348085805	0.0298388041207596	0.0664587896408684	483.401585669528	-0.113191691472398	0.119850400342595	0.254471148745	0.527411262047392
NDUFC1	NDUFC1	514.522693468038	-0.254721181575435	0.121359338322843	0.0298470223927824	0.0664681503656299	514.522693468038	-0.188546166353004	0.11770380462664	0.0577772583693413	0.211046098118686
WNT2B	WNT2B	67.6620686307162	0.549842829188062	0.309150842372622	0.0298666729923922	0.0665029644932833	67.6620686307162	-0.0558947832035848	0.185150200452617	0.566388630012565	0.794544990788755
AC015688.4	AC015688.4	53.7195065922707	0.615526643500959	0.369066639555091	0.0298951851265382	0.0665485475254959	53.7195065922707	0.0354193012211829	0.188624740779961	0.694241029043423	0.869625792340131
ASH1L	ASH1L	1321.87214131094	0.187723943572801	0.0879078486352172	0.0299030418926676	0.0665570865200118	1321.87214131094	-0.0153850697272545	0.0826733000207814	0.839048152186538	0.936484655424231
RPS12	RPS12	9547.50473046919	0.120797196971922	0.0562004837135603	0.0299577237862973	0.066669830846273	9547.50473046919	-0.0398677884180401	0.0548233448121124	0.452176405168648	0.713581842983815
SLC10A3	SLC10A3	202.271966795275	-0.388312542178679	0.195735738208185	0.0299970906307959	0.0667484663545589	202.271966795275	0.0675636541896892	0.148994145790385	0.531414030169085	0.769946464165436
MORC3	MORC3	650.245955994846	-0.24464010895552	0.116379313723113	0.0300300163140497	0.0668127500062452	650.245955994846	0.352308199884654	0.116652680627903	0.000602541623435486	0.0065671264632357
