geneNames	baseMean.cobi	log2FoldChange.cobi	padj.cobi	baseMean.tnf	log2FoldChange.tnf	padj.tnf	bubbleSize
MAP3K8	63.1423067372668	0.716203527133022	0.0306162411608724	63.1423067372668	1.31740560158771	0.000355955626748591	1
ARPIN	387.356359992878	0.342644531567452	0.0306980486066597	387.356359992878	-0.125541362233699	0.502907054812864	1
AMPD3	513.188276448289	0.311324533610606	0.0307338412286105	513.188276448289	0.525966314905093	0.000195658633045068	1
SEC62	1453.46879639216	0.244344374676825	0.0307405352117482	1453.46879639216	0.111460596462704	0.444579740273802	1
LNX2	526.730006925944	0.295246955707612	0.0307585719453847	526.730006925944	0.0198069538994142	0.933846717730479	1
SEC24D	645.804078005264	0.283350375621897	0.0307585719453847	645.804078005264	0.144833711126146	0.348523585953641	1
FSCN2	31.6567098190097	0.875405211344805	0.030838857797068	31.6567098190097	-0.0638619226051194	0.675769365761893	1
GSKIP	310.758167021879	0.365129719081328	0.0308729905420033	310.758167021879	0.0681208898696929	0.75596465176371	1
RILPL2	189.947829278469	0.435336337397453	0.0308763046529846	189.947829278469	-0.0163852091675644	0.952631802307496	1
PCBP4	476.751479631837	-0.314711292249026	0.0309335447441054	476.751479631837	-0.10001381864339	0.58519663911945	1
FASTK	556.547535942717	0.295182189005044	0.0309784935937094	556.547535942717	-0.264469912087687	0.0701918560181695	1
CACNA1I	18.2972253436696	1.04629043198657	0.0309864744634827	18.2972253436696	-0.178195789472073	0.0807061673223383	1
IL6R	218.575849815574	0.416854478523078	0.0310134981882076	218.575849815574	0.184528295791692	0.338652133967799	1
PMF1-BGLAP	285.93009130445	-0.377953018002126	0.0310493590375344	285.93009130445	0.0255626785841349	0.920681166257134	1
SLC17A9	246.885312229866	-0.416594936715187	0.0310528167500935	246.885312229866	-0.0111341780750226	0.967814819881936	1
STX6	693.630329231402	0.269383049037097	0.031136518873403	693.630329231402	-0.0372373945265457	0.859433459906003	1
EIF2AK4	1399.23786901081	0.204037390689746	0.0312250525185202	1399.23786901081	0.0700543215336947	0.607029194302646	1
AC009163.5	275.082752245318	-0.37681168903604	0.0312464510168525	275.082752245318	-0.165876556214968	0.366990257479814	1
AC025165.3	401.781933565788	-0.34912863221873	0.0312501520214313	401.781933565788	-0.00276311896314643	0.990905528085291	1
ZNF12	548.973680613523	0.288432395933375	0.0312895755427614	548.973680613523	-0.00960071444105968	0.968861983592354	1
CYP4V2	117.607552168294	0.523905785162886	0.031348994839033	117.607552168294	-0.195888889058578	0.338202214328384	1
AC006206.2	31.0856140608604	0.896287583429075	0.0313495128176759	31.0856140608604	-0.0226312043573047	0.900938445506855	1
MT-TP	65.6968879217108	-0.67896445066165	0.0313589852989418	65.6968879217108	0.0195368544382969	0.939051579916911	1
COG4	626.707248790689	-0.271661898289268	0.0313590467137056	626.707248790689	-0.21731815481762	0.109877631659654	1
GABRD	153.146703669587	-0.483582268825304	0.0313931830035572	153.146703669587	-0.249149863745286	0.222772689672493	1
RAB6B	239.377615009037	0.399224196983217	0.0314447417313142	239.377615009037	0.0171824753289993	0.950882245174473	1
IFFO2	402.103699297643	0.355344511546863	0.0315853998224282	402.103699297643	0.786614184155139	8.99318524383847e-07	1
CCNI	3527.85267758924	0.157051710164438	0.0315857536383798	3527.85267758924	-0.059333824094119	0.592825934695654	1
SLC4A5	45.4657630469979	0.775175537506464	0.0316474682216022	45.4657630469979	-0.0710507395385452	0.683253291855747	1
EIF4HP1	127.20079410107	-0.532894766000107	0.0316532921560654	127.20079410107	0.0153538890413993	0.956890335968905	1
MYCBP	420.689546389453	-0.329655166810683	0.0316601179345989	420.689546389453	0.293403229842617	0.0563536737855413	1
PEX11B	234.79033050767	0.410023514182189	0.0316601179345989	234.79033050767	0.0260980024999809	0.921492357672955	1
PEX6	317.084403490669	0.363924206517324	0.0316601179345989	317.084403490669	-0.0204817827570923	0.934647857074694	1
RAP2A	878.0563444981	0.295139720151572	0.0316601179345989	878.0563444981	0.0751339355255651	0.692839209424423	1
TRIM6	153.024691899799	0.473855875970007	0.0316642412548648	153.024691899799	-0.143822357047191	0.484444934336332	1
CPSF7	1288.8427290032	-0.216860563600135	0.0316755641126102	1288.8427290032	0.0958485207285827	0.476767159551417	1
RALA	744.461298560101	0.273702209352498	0.0317080667397678	744.461298560101	0.0909323777327798	0.595236498627863	1
RIT1	106.994599802251	-0.562590085088663	0.0317301252969961	106.994599802251	-0.0531163462813357	0.822942901666207	1
RBM3	5974.73341863438	-0.159776954340226	0.0317694432586012	5974.73341863438	0.00457090963556399	0.979335530465065	1
AC016394.3	33.9001531877525	-0.868705287783254	0.0318289594489341	33.9001531877525	0.0147543847710429	0.947401990589792	1
NOL6	401.74804333706	-0.342656816935961	0.0318289594489341	401.74804333706	0.424872757792881	0.0063158758010268	1
RSBN1	535.384285468845	-0.367142311762578	0.0318289594489341	535.384285468845	-0.0282329867852059	0.910533748568347	1
TMEM44	260.837712880309	0.379629520037948	0.0318329062620471	260.837712880309	-0.047139556395079	0.844898039754896	1
ARID4B	1577.56029500036	0.206885359053371	0.0318633924436581	1577.56029500036	0.107307590825825	0.385637159362831	1
MPG	252.106636918528	0.385488602371903	0.0319188361966022	252.106636918528	-0.274558232200453	0.138878363395129	1
USP15	857.597801226103	-0.268706440549909	0.0319256857328068	857.597801226103	0.395702949991525	0.00112109637528778	3
CCDC9	361.500276993204	-0.368230288823062	0.0320191508842797	361.500276993204	0.082074015652892	0.695608676931726	1
C19orf47	149.110756177881	-0.501399623511777	0.0320320484144615	149.110756177881	-0.00045141393232702	0.997830468779701	1
AC027612.3	21.5229095160631	-1.02248110553244	0.032091523852306	21.5229095160631	-0.0174251996746319	0.921227103859522	1
KCTD11	240.067517520666	-0.418435986927629	0.032091523852306	240.067517520666	0.196879312770342	0.299114410854265	1
UBE3C	2026.17873945262	-0.181310153908695	0.0321041481982793	2026.17873945262	0.131698142874373	0.187458460000212	1
TBC1D23	456.361735710956	0.329194805896218	0.0321445492683264	456.361735710956	0.323770060349886	0.0396352166582088	1
GPD1L	368.327976310901	-0.339677525245193	0.0321473796333407	368.327976310901	0.175248580851811	0.299114410854265	1
ACADS	360.215433069149	0.349123099763814	0.0322209880415721	360.215433069149	-0.316300139501628	0.0643731858197045	1
C1orf52	330.673982888523	-0.365476673918235	0.0322553244379508	330.673982888523	0.134199912939469	0.476066490203294	1
LTBR	888.054909294553	0.252281898338931	0.0322633295241836	888.054909294553	-0.0911099271724785	0.568522552361675	1
CLN8	256.160052545757	0.387554860714963	0.0322920151503446	256.160052545757	0.0226207169195894	0.932393909834159	1
MRPL27	516.303063930468	-0.300491212296381	0.0323314836175428	516.303063930468	0.0306258729738324	0.894488499382059	1
CPED1	18.690271676728	-1.07724930279706	0.0323673175424983	18.690271676728	-0.128381231067041	0.253215537630798	1
ANAPC15	300.271671365132	-0.368366372274999	0.0324814767988842	300.271671365132	-0.107140737132289	0.59019570897079	1
C4orf47	29.0526650557627	-0.896060317272445	0.0325437640490087	29.0526650557627	-0.296604502006261	0.112216624398762	1
AC079594.2	772.874110227011	-0.254752052603081	0.0325840371973404	772.874110227011	0.109759877944816	0.466409525835412	1
ZFYVE1	227.866372560988	0.409175412953534	0.0326048420916218	227.866372560988	0.0254198191387169	0.922079262090978	1
NMNAT1	257.656160208499	0.406188592466331	0.032637312235957	257.656160208499	0.013633103011582	0.961869236366374	1
RAB19	36.0151621439766	0.821683448526169	0.0326442990248961	36.0151621439766	-0.0209608021798162	0.915320539907972	1
STK3	584.846260015545	-0.301997236219767	0.0326823679586101	584.846260015545	-0.0401135376174869	0.854780614637323	1
LINC00944	23.0557590782006	1.08929224889538	0.0327209063800653	23.0557590782006	2.71850820610287	6.09281770540606e-05	1
C12orf57	765.729110321834	-0.252079156842934	0.0327459345593531	765.729110321834	-0.316040312673554	0.00888298353427791	1
HTATSF1	1258.48535170988	-0.210372023806564	0.0328198751005261	1258.48535170988	-0.00361217439821688	0.98661516715367	1
LYSMD3	647.088073132784	0.30976789676236	0.0328245240175483	647.088073132784	0.110446269761587	0.537732278850213	1
LINC00431	28.2833835674144	-0.938984943228441	0.0328670338919326	28.2833835674144	-0.00920426395091087	0.963032311560741	1
DHCR24	2122.7363252207	0.17625767970664	0.0328699758062748	2122.7363252207	0.0413117655356293	0.771319342501936	1
AL645933.5	42.7607263576785	0.809344136691477	0.0328938356326244	42.7607263576785	0.219119925881678	0.211573919395147	1
NAT16	46.6666648290451	-0.761267281196359	0.0329337830033956	46.6666648290451	0.00382007286597535	0.988777112403632	1
PRAF2	183.313168254822	0.444903790464281	0.0329337830033956	183.313168254822	-0.127636624723117	0.537927809656381	1
CYB5B	5852.92312896805	-0.169112207815437	0.0330886327923407	5852.92312896805	-0.700929747830648	4.09725388095239e-22	1
PRDM4	681.836345801119	0.262466484627868	0.0331284133332285	681.836345801119	0.376182709297787	0.00208942244568415	1
CD47	923.848392704749	0.279739316933694	0.0331453524285292	923.848392704749	1.10267195843351	3.31757762707035e-20	1
PACSIN3	413.706328316823	-0.330161901231927	0.0331675798527254	413.706328316823	-0.117810305196722	0.518789375255697	1
ZNF644	1024.54506869654	0.230886744307909	0.0332494907104506	1024.54506869654	0.165515989801544	0.183203888549128	1
AC078927.1	763.247722526974	0.261659590030215	0.033271475893036	763.247722526974	0.241649764849613	0.0633671467537014	1
ACYP2	97.1073608444275	0.600766115044408	0.0332832547521981	97.1073608444275	-0.0553368352465911	0.80388551487105	1
AF001548.2	21.0000015151146	-1.01505200400496	0.0333673265615018	21.0000015151146	-0.0826417053763865	0.528172197235682	1
FZD3	414.745282598529	0.382978928817099	0.0333673265615018	414.745282598529	-0.0421413136035601	0.862559866507179	1
LRRC1	423.240605695354	0.311683845114529	0.0334057066746457	423.240605695354	-0.104655208042856	0.570960293170043	1
HSD17B7	216.794153659181	-0.426136091632526	0.0334204163767007	216.794153659181	-0.0433616317132671	0.862559866507179	1
PCBD2	220.815115265653	-0.431676890831674	0.0334204163767007	220.815115265653	-0.0581954023745536	0.804193673054255	1
TADA2B	308.856749486592	0.362596915863744	0.033430876107049	308.856749486592	0.00270853861599979	0.991780669720348	1
SULT1A2	26.2708743567017	0.938610384148488	0.0334395105863347	26.2708743567017	-0.192060157421544	0.12283298342921	1
KBTBD4	291.999927459081	0.372656559666837	0.0334759894773229	291.999927459081	0.0422467943343473	0.86372293509499	1
PRRX2	187.874666645503	0.439224724206472	0.0334896975911566	187.874666645503	-0.00914102774520813	0.976356336388486	1
AC008878.3	344.932216156626	0.337008950965301	0.0335048361690832	344.932216156626	-0.0219435743145505	0.931170568799856	1
BBS9	134.396406094739	0.494918030022523	0.0335211330554585	134.396406094739	-0.256345029317844	0.222973900185143	1
AC009084.1	83.6999074493967	0.593559243291312	0.0335486619138287	83.6999074493967	-0.172512441714096	0.381208434240579	1
USP36	932.170116299247	-0.23208431760564	0.0336159692254109	932.170116299247	0.182192370001829	0.127987544171836	1
DSTYK	368.859120605317	0.352923425623481	0.0336634201312994	368.859120605317	0.0222882751966663	0.931899843252366	1
PRR22	39.9336414876095	-0.840624357346052	0.0337582258057763	39.9336414876095	-0.03540463243072	0.85542360244882	1
CPNE2	608.353233246965	0.272405530350816	0.0337720669435371	608.353233246965	0.0140394555232503	0.948989779414181	1
RPL8	27898.8991166511	-0.124379858419774	0.0338246850379176	27898.8991166511	-0.117020428249895	0.0784413904145953	1
PRKAG2	350.142906315855	-0.34424509326495	0.0338320880057955	350.142906315855	0.0659255082081899	0.756389192581393	1
FAM214A	112.440931219064	0.556946459174813	0.0338583915779297	112.440931219064	-0.0449165030188617	0.851721665580952	1
FAM20C	202.701599804594	-0.425456883849146	0.033867643172938	202.701599804594	-0.160288129617396	0.419060994571775	1
AC006064.6	7121.55083235275	0.143717475577686	0.0338700439312013	7121.55083235275	0.085311386821671	0.338770767694528	1
AC011445.1	52.3789483058765	0.712512484684543	0.0338700439312013	52.3789483058765	-0.0459279535950602	0.821331432142123	1
DGKZ	851.424717543085	-0.245938737549076	0.0339583546053464	851.424717543085	-0.00801379406570574	0.971611847616589	1
DCTD	800.444592354405	-0.252402061979651	0.0339796870596659	800.444592354405	0.160491261174288	0.234892894916166	1
OARD1	365.91730761422	-0.339844971147948	0.0341561800714195	365.91730761422	0.0802310948321669	0.693326502828548	1
DAAM1	283.685535189489	0.364851455350686	0.0341953732126488	283.685535189489	0.0426349300144211	0.844898039754896	1
MON1B	645.077858123669	0.286107559639222	0.0342023380371556	645.077858123669	0.0448537587601066	0.824417543944863	1
TRIM39-RPP21	321.92890965969	-0.359020771499612	0.0342023380371556	321.92890965969	-0.13884163961505	0.458622595707606	1
ZDBF2	344.113968431623	0.359374923128166	0.034211183594781	344.113968431623	-0.0510961585352786	0.827573638631699	1
TSEN2	170.78302337989	-0.458291954718807	0.0342346028623445	170.78302337989	-0.108390167396622	0.612825082208332	1
ATF5	294.733760550794	-0.436185068108855	0.0342389332712233	294.733760550794	-0.396024423470443	0.0525971046211317	1
ISYNA1	1592.27525964573	0.196025561454707	0.0342396476901301	1592.27525964573	-0.554286449852173	4.60511755570135e-10	1
GTF2IP1	212.007243301731	0.807220650750633	0.0342653800432731	212.007243301731	-0.123744015044805	0.435658509068276	1
RAP1GDS1	721.495849897322	-0.258159212157609	0.034339737388307	721.495849897322	0.290293408748215	0.018014770993557	1
AL358472.6	1592.45065878451	0.204857763915189	0.0343534938084463	1592.45065878451	0.0424673023632414	0.78689069056812	1
ETV7	20.8964777041265	0.983209139224148	0.0343905157664286	20.8964777041265	0.0363514002633242	0.801153551976157	1
AF127577.4	57.8488279836774	0.693639555500675	0.0343992228032249	57.8488279836774	0.0736362102442333	0.705250075215768	1
BCR	683.86481022584	0.27080457197556	0.0344019355931416	683.86481022584	-0.00947619492509796	0.976314084514713	1
JAK3	127.340494301514	0.512924983311886	0.0344200989863194	127.340494301514	-0.0850985982178733	0.699892498614451	1
ASB13	271.3750417692	0.386940999232019	0.0344221707416662	271.3750417692	0.0392839681139964	0.87707275135073	1
ATP1A3	542.754599737643	-0.292555980335011	0.0344608500324134	542.754599737643	-0.238212092448511	0.102502754965177	1
ARHGAP4	920.958223830192	-0.236885115759104	0.0344951000462942	920.958223830192	-0.0678543261174445	0.677099526751759	1
SLC46A3	42.8997844165605	0.767590574985763	0.0345440406429011	42.8997844165605	0.00299366566257962	0.990041257275438	1
ATP8B2	727.242590210135	0.253344849643843	0.0346515903179154	727.242590210135	0.154594056927215	0.268915832182842	1
ZNF496	734.54516160143	-0.253665494026447	0.0346515903179154	734.54516160143	0.0458785936485838	0.808047137679737	1
BCKDHA	472.635537849837	-0.303823770058171	0.034652085299996	472.635537849837	-0.239670839090712	0.113821279361737	1
ZNF581	351.380374429022	0.339250860241503	0.0347280275239371	351.380374429022	-0.397397711247966	0.0185275154917185	1
HOTAIRM1	67.9419809541949	-0.6530024627967	0.0347864541130282	67.9419809541949	-0.257998029733702	0.220212879339204	1
TSFM	387.031673799646	-0.346471238984722	0.0349552543045465	387.031673799646	0.00400898111270691	0.989044260225056	1
SND1	2548.53883905035	0.167133057636414	0.034965160027761	2548.53883905035	-0.0738739082928856	0.522569331987381	1
TMEM25	199.045079990786	0.415298734394022	0.034965160027761	199.045079990786	-0.158752294410534	0.428345731761045	1
SUCLG2	1082.16473409896	0.225442310899702	0.0350022070180462	1082.16473409896	0.0791000809408143	0.599878686505042	1
AP5Z1	179.665465815596	0.451438033988095	0.0350203197122064	179.665465815596	-0.177815248782563	0.377779890524231	1
JMJD8	953.999167730455	-0.241746141348438	0.0350310946766111	953.999167730455	-0.106649594199163	0.471093133891421	1
FOXF1	44.8342454473229	0.752429443105822	0.0350552936302717	44.8342454473229	0.0142331818364187	0.9505626509609	1
AC008687.4	22.530483641444	0.953865576413581	0.0351587150969704	22.530483641444	-0.15563154835378	0.16574469881256	1
LRRC6	69.1756362643951	0.6416408980595	0.0351721033430718	69.1756362643951	-0.0997765104895208	0.604826447028771	1
TATDN2	629.226656695123	0.272972032083965	0.0351917798957684	629.226656695123	0.345221006430535	0.00773317596571952	1
ARMC10	575.422440111392	-0.274875928718276	0.0351951068193109	575.422440111392	0.0451253992338737	0.825098122767172	1
PARP11	65.8038138015009	0.651079659777944	0.0351951068193109	65.8038138015009	0.0656310122788615	0.752258403930658	1
PGAP2	282.679488220892	-0.3882171323206	0.0352164842221608	282.679488220892	-0.138242560407459	0.479473807650665	1
