Cobi_24_1_S54	Cobi_24_2_S55	TNF_24_1_S58	TNF_24_2_S59	UT_24_1_S52	UT_24_2_S53
AC087312.1	0	0	0	0	0	0
AC023796.1	0	0	0	0	0	0
RN7SL38P	0	0	0	0	0	0
BCAT1	1.05929810533721	0	0	0	0	0
AC023796.2	0	0	0	0	0	0
AC026310.3	0	0	0	0	0	0
AC026310.2	0	0	0	1.07144214969522	0	0
AC026310.1	0	0	0	0	0	0
C12orf77	0	0	0	0	0	0
LRMP	8.47438484269767	5.25708500800743	0	0	3.62357275992481	3.34020794031943
CENPUP2	0	0	0	0	0	0
AC023510.1	0	0	0	0	0	0
AC023510.2	1.05929810533721	0	0	0	0	0
CASC1	22.2452602120814	12.6170040192178	2.1052512656686	3.21432644908565	13.588397849718	6.68041588063886
ETFRF1	109.107704849733	109.347368166555	101.052060752093	100.71556207135	86.9657462381955	96.8660302692634
KRAS	1432.17103841591	1371.04777008834	1513.67566001572	1500.0190095733	1303.58030038295	1392.8667111132
AC092794.1	0	0	0	1.07144214969522	0	0
AC092794.2	0	0	0	0	0	0.835051985079857
AC087239.1	4.23719242134884	1.05141700160149	1.0526256328343	3.21432644908565	1.81178637996241	1.67010397015971
RNU4-67P	0	0	0	0	0	0
AC092451.1	0	0	0	0	0	0
LMNTD1	1.05929810533721	0	0	0	0	0.835051985079857
AC092451.3	0	0	0	0	0	0
AC092451.2	1.05929810533721	0	0	0	0	0
TUBB4BP1	0	0	0	0	0	0
AC022367.1	0	0	0	0	0	0
RN7SKP262	0	0	0	0	0	0
AC019209.3	0	0	0	0	0	0
TDGP1	5.29649052668604	4.20566800640594	9.47363069550868	10.7144214969522	7.24714551984963	9.18557183587843
AC019209.2	0	0	0	0	0	0
MIR4302	0	0	0	0	0	0
AC019209.1	0	0	0	0	0	0
RASSF8-AS1	19.0673658960698	14.7198380224208	21.052512656686	18.2145165448187	34.4239412192857	28.3917674927151
RASSF8	193.851553276709	171.380971261042	236.840767387717	286.075053968623	264.520811474511	260.536219344915
BHLHE41	54.0242033721977	32.5939270496461	52.6312816417149	58.9293182332369	113.23664874765	101.041290194663
SSPN	5.29649052668604	0	2.1052512656686	3.21432644908565	5.43535913988722	4.17525992539928
AC022509.3	6.35578863202325	11.5655870176163	13.6841332268459	11.7858636466474	10.8707182797744	13.3608317612777
AC022509.5	0	0	0	0	0	0
AC022509.2	3.17789431601163	7.3599190112104	6.31575379700579	3.21432644908565	1.81178637996241	5.01031191047914
AC022509.1	0	0	0	0	0	0
AC022509.4	0	0	0	0	0	0
AC055720.1	0	0	0	0	0	0
AC055720.3	0	0	0	0	0	0
AC024145.1	0	0	0	0	0	0
ITPR2	586.851150356814	589.844937898434	672.627779381116	606.436256727492	339.709946242951	357.402249614179
AC055720.2	21.1859621067442	22.0797570336312	19.9998870238517	7.50009504786651	9.96482508979324	11.690727791118
RNA5SP354	0	0	0	0	0	0
AC023051.1	0	0	0	0	0	0
AC023051.2	0	0	0	0	0	0
INTS13	593.206938988837	625.593115952884	1159.9934473834	1196.80088120956	987.423577079512	1125.65007588765
FGFR1OP2	564.605890144732	556.199593847186	659.996271787105	675.008554307986	471.064458790226	587.876597496219
TM7SF3	865.4465520605	902.115787374075	738.943194249677	766.081137032079	818.927443743008	901.856143886246
AC024896.1	0	0	0	0	0	0
MED21	577.317467408779	515.194330784728	608.417615778224	590.364624482064	488.276429399869	587.041545511139
AC092747.4	175.843485485977	135.632793206592	107.367814549098	95.3583513228742	81.5303870983083	98.5361342394231
C12orf71	0	0	0	0	0	0
AC092747.3	0	0	0	0	0	0
AC092747.1	0	0	0	0	0	0
AC092747.2	5.29649052668604	3.15425100480446	0	3.21432644908565	4.52946594990602	5.01031191047914
STK38L	605.918516252883	548.839674835976	508.418180658966	519.64944260218	444.793556280771	498.526035092675
ARNTL2	362.279952025325	323.836436493258	950.520946449371	1083.22801334186	460.193740510451	565.330193899063
ARNTL2-AS1	0	0	0	0	0	0
SMCO2	1.05929810533721	0	9.47363069550868	7.50009504786651	2.71767956994361	0.835051985079857
RARS1P1	0	0	0	0	0	0.835051985079857
PPFIBP1	1396.15490283444	1560.30283037661	1753.67430430194	1596.44880304587	1866.13997136128	1840.454575116
AC087257.1	1.05929810533721	0	1.0526256328343	0	0	0
AC087257.2	0	0	0	0	0	0
AC009509.4	0	0	0	0	0	0
AC009509.2	3.17789431601163	0	0	0	0	0
REP15	8.47438484269767	8.41133601281189	6.31575379700579	7.50009504786651	7.24714551984963	7.51546786571871
AC009509.5	4.23719242134884	3.15425100480446	0	0	1.81178637996241	0
HMGB1P49	0	0	1.0526256328343	0	0	0
AC009509.3	0	1.05141700160149	0	0	0	0
MRPS35	770.109722580151	750.711739143461	1017.88898695077	923.583133037276	914.046228691034	936.9283272596
AC009509.1	2.11859621067442	0	3.15787689850289	0	0.905893189981203	0
MANSC4	0	0	0	0	0	0
AC009511.2	1.05929810533721	0	0	0	0	0
KLHL42	700.196047627895	656.084208999327	336.840202506975	355.718793698812	392.251751261861	398.319796883092
AC009511.1	0	0	0	0	0	0
RN7SKP15	0	0	0	0	0	0
AC009511.3	0	0	0	0	0	0
AC008011.1	0	0	0	0	0	0
PTHLH	2.11859621067442	6.30850200960892	3.15787689850289	3.21432644908565	1.81178637996241	0
AC008011.2	0	0	0	0	0	0
CCDC91	283.891892230372	247.082995376349	325.261320545798	336.432835004298	277.203316134248	280.577466986832
AC022364.1	12.7115772640465	11.5655870176163	6.31575379700579	4.28576859878086	4.52946594990602	1.67010397015971
AC022364.2	0	0	0	0	0	0
AC022079.2	4.23719242134884	0	0	0	0.905893189981203	0
AC022079.1	0	0	0	0	0	0
RNU4-54P	0	0	0	0	0	0
RNA5SP355	0	1.05141700160149	0	0	0	0
AC084754.1	0	0	0	0	0	0
AC022081.1	0	0	0	0	0	0
AC024255.1	0	0	0	0	0	0
AC012150.1	0	0	0	1.07144214969522	0	0
FAR2	210.800322962105	239.723076365139	144.209711698299	143.573248059159	107.801289607763	132.773265627697
AC012150.2	0	0	0	0	0	0
AC009318.4	1.05929810533721	0	0	0	0	0
AC009318.1	10.5929810533721	13.6684210208193	5.26312816417149	5.35721074847608	6.34125232986842	12.5257797761979
AC009318.3	4.23719242134884	5.25708500800743	0	2.14288429939043	4.52946594990602	3.34020794031943
AC009318.2	7.41508673736046	6.30850200960892	4.21050253133719	3.21432644908565	6.34125232986842	5.845363895559
ERGIC2	569.902380671418	621.387447946478	969.468207840388	876.439678450687	636.842912556786	773.258138183948
OVCH1-AS1	8.47438484269767	15.7712550240223	9.47363069550868	30.000380191466	14.4942910396993	14.1958837463576
OVCH1	0	2.10283400320297	1.0526256328343	1.07144214969522	0	0.835051985079857
TMTC1	114.404195376419	84.1133601281189	48.4207791103777	50.3577810356752	78.8127075283647	62.6288988809893
AC009320.1	0	0	0	0	0	0
RPL21P99	0	0	0	0	0	0
AC023511.3	0	0	0	0	0	0
AC023511.2	0	0	0	0	0	0
AC023511.1	0	0	0	0	0	0
LINC02386	0	0	0	0	0	0
AC078776.2	0	0	0	0	0	0
RNA5SP356	0	0	0	0	0	0
AC078776.1	0	0	0	0	0	0
AC026371.1	0	0	0	0	0	0
IPO8	796.592175213581	816.951010244355	1308.41366161303	1344.6598978675	1109.71915772697	1133.16554375337
AC012673.1	1.05929810533721	0	1.0526256328343	0	1.81178637996241	0.835051985079857
CAPRIN2	237.282775595535	220.797570336312	311.577187318952	330.004182106127	358.733703232557	368.257925420217
AC010198.1	0	0	1.0526256328343	0	0.905893189981203	0
LINC00941	7.41508673736046	5.25708500800743	87.3679275252467	93.2154670234838	67.036096058609	67.6392107914684
AC010198.2	18.0080677907326	15.7712550240223	197.893618972848	240.003041531728	193.861142655978	198.742372449006
PPIAP44	0	0	0	0	0	0
TSPAN11	0	0	0	0	0	0
AC008013.2	1.05929810533721	2.10283400320297	3.15787689850289	4.28576859878086	4.52946594990602	4.17525992539928
AC008013.3	0	0	0	0	0	0
DDX11-AS1	5.29649052668604	5.25708500800743	12.6315075940116	19.2859586945139	14.4942910396993	15.8659877165173
DDX11	219.274707804802	198.717813302681	758.943081273529	808.938823019888	773.632784243948	765.742670318229
AC008013.1	0	0	0	0	0	0
AC008013.4	0	0	0	0	0	0
AC024940.2	56.1427995828721	47.3137650720669	67.3680405013951	73.9295083289699	77.0009211484023	88.5155104184648
AC024940.5	0	0	0	0	0	0
AC024940.3	29.6603469494418	24.1825910368342	13.6841332268459	22.5002851435995	12.6825046597368	10.8556758060381
MREGP1	0	0	0	0	0	0
AC024940.6	249.994352859581	223.951821341117	301.050930990609	293.575149016489	231.002763445207	279.742415001752
SINHCAF	2488.2912494371	2471.88137076509	2916.82562858384	2955.03744885941	2703.18527890391	2947.7335073319
AC024940.4	0	0	0	0	0	0
AC024940.1	2.11859621067442	2.10283400320297	0	0	0.905893189981203	0.835051985079857
LINC02387	0	0	0	0	0	0
AC068792.2	0	0	0	0	0	0
DENND5B	1711.82573822493	1696.9870405848	317.892941115958	266.789095274109	548.971273128609	578.691025660341
RNU6-618P	0	0	0	0	0	0
AC068792.1	4.23719242134884	2.10283400320297	1.0526256328343	1.07144214969522	1.81178637996241	2.50515595523957
AC022080.2	0	0	0	0	0	0
AC022080.3	0	0	0	0	0	0
AC022080.1	0	0	0	0	0	0
ANKRD49P2	0	1.05141700160149	0	0	0	0
DENND5B-AS1	6.35578863202325	5.25708500800743	1.0526256328343	0	3.62357275992481	3.34020794031943
RNU5F-4P	0	0	0	0	0	0
RPL31P50	0	0	0	0	0	0
AK4P3	11.6522791587093	10.5141700160149	13.6841332268459	17.1430743951235	15.4001842296805	25.0515595523957
AC068774.1	0	0	0	0	0	0
ETFBKMT	56.1427995828721	35.7481780544505	22.1051382895203	34.2861487902469	39.8593003591729	34.2371313882741
AMN1	111.226301060407	116.707287177765	547.365329073835	605.364814577797	396.781217211767	364.082665494818
STMN1P1	0	0	2.1052512656686	1.07144214969522	0.905893189981203	0.835051985079857
AC023157.2	2.11859621067442	2.10283400320297	9.47363069550868	15.000190095733	10.8707182797744	8.35051985079857
AC023157.1	1.05929810533721	2.10283400320297	1.0526256328343	1.07144214969522	0.905893189981203	0.835051985079857
IFITM3P2	1.05929810533721	4.20566800640594	9.47363069550868	15.000190095733	18.1178637996241	5.01031191047914
H3-5	33.8975393707907	23.1311740352327	26.3156408208574	16.0716322454282	26.2709025094549	31.7319754330346
RNU6-1069P	0	0	0	0	0	0
AC023050.2	0	0	0	0	0	0
AC023050.3	0	0	0	0	0	0
LINC02422	1.05929810533721	0	2.1052512656686	4.28576859878086	1.81178637996241	0.835051985079857
AC023050.4	0	0	0	0	0	0
AC023050.1	0	0	0	0	0	0
RPL12P32	0	0	0	0	0	0
AC023050.5	0	0	0	0	0	0
RESF1	524.352562141918	534.119836813555	1081.04652492082	1060.72772819826	1009.16501363906	863.443752572572
AC016957.2	0	0	1.0526256328343	0	0.905893189981203	0
AC016957.1	0	0	0	0	0	0
AC048344.2	0	0	0	0	0	0
AC048344.3	0	0	0	0	0	0
AC048344.1	0	0	0	0	1.81178637996241	0
BICD1	205.503832435419	226.054655344319	368.418971492004	381.433405291497	402.216576351654	362.412561524658
AC048344.4	0	0	2.1052512656686	11.7858636466474	4.52946594990602	4.17525992539928
AC016954.1	0	0	0	0	0	0
AC026356.1	10.5929810533721	7.3599190112104	17.8946357581831	17.1430743951235	13.588397849718	15.8659877165173
AC026356.2	3.17789431601163	4.20566800640594	3.15787689850289	3.21432644908565	6.34125232986842	5.01031191047914
AC087245.1	0	0	0	0	0	0
FGD4	211.859621067442	253.391497385958	211.577752199694	249.646020878985	214.696686025545	248.010439568718
RNU6-494P	0	0	0	0	0	0
DNM1L	1145.10125186952	1218.59230485612	1438.93924008449	1436.80392274128	1345.25138712209	1347.77390391889
AC084824.3	0	0	1.0526256328343	0	0	0.835051985079857
AC084824.1	0	0	0	0	0	0
AC084824.6	4.23719242134884	3.15425100480446	5.26312816417149	4.28576859878086	0.905893189981203	1.67010397015971
AC084824.2	49.7870109508488	53.6222670816758	62.1049123372236	52.5006653350656	47.1064458790226	45.9278591793921
YARS2	296.603469494419	330.144938502867	324.208694912964	309.646781261917	304.380111833684	279.742415001752
AC084824.4	4.23719242134884	2.10283400320297	3.15787689850289	2.14288429939043	2.71767956994361	1.67010397015971
AC084824.5	9.53368294803488	3.15425100480446	2.1052512656686	9.64297934725694	1.81178637996241	5.01031191047914
AC087588.3	1.05929810533721	1.05141700160149	0	1.07144214969522	1.81178637996241	0.835051985079857
PKP2	701.255345733232	750.711739143461	615.785995208064	579.650202985112	457.476060940508	455.938383853602
AC087588.2	0	1.05141700160149	0	3.21432644908565	3.62357275992481	1.67010397015971
AC087588.1	0	0	0	0	0	0
AC087311.1	0	0	0	0	0	0
AC087311.2	0	0	0	0	0	0
SYT10	0	0	0	0	0	0
AC023158.1	0	0	0	0	0	0
AC023158.2	0	0	0	0	0	0
AC016956.1	0	0	0	0	0	0
RNU6-400P	0	0	0	0	0	0
AC024153.1	0	0	0	0	0	0
RNU6-472P	0	0	0	0	0	0
AC046130.1	0	0	0	0	0	0
AC046130.2	0	1.05141700160149	0	0	0	0
ALG10	52.9649052668604	66.2392711008936	126.315075940116	125.35873151434	106.895396417782	131.938213642617
AC046130.3	1.05929810533721	2.10283400320297	5.26312816417149	2.14288429939043	0.905893189981203	0.835051985079857
AC140847.1	0	0	0	0	0	0
AC140847.3	0	0	0	0	0	0
TUBB8P4	0	0	0	0	0	0
AC140847.2	0	0	0	0	0	0
RNA5SP357	0	0	0	0	0	0
DUX4L27	0	0	0	0	0	0
AK6P1	0	0	0	0	0	0
ZNF970P	0	0	0	0	0	0
AK6P2	0	0	0	0	0	0
CLUHP8	0	0	0	0	0	0
AC079460.1	0	0	0	0	0	0
AC079460.2	0	1.05141700160149	0	0	0	0.835051985079857
RNA5SP358	0	0	0	0	0	0
RNA5SP359	0	0	0	0	0	0
TUBB8P5	0	0	0	0	0	0
AC117372.2	0	0	0	0	0	0
NF1P12	0	0	0	0	0	0
AC117372.1	0	0	0	0	0	0
ALG10B	134.530859377826	126.170040192178	175.788480683328	204.645450591786	168.496133336504	198.742372449006
AC087897.1	0	0	0	0	0	0
AC087897.2	0	0	0	0	0	0
CPNE8	246.81645854357	228.157489347522	311.577187318952	286.075053968623	252.744200004756	273.061999121113
CPNE8-AS1	2.11859621067442	4.20566800640594	1.0526256328343	1.07144214969522	5.43535913988722	4.17525992539928
AC018448.2	0	0	0	0	0	0
AC018448.1	0	0	0	0	0	0
LINC02406	0	0	0	0	0	0
AC084373.1	0	0	0	0	0	0
KIF21A	689.603066574523	619.284613943275	1041.04675087312	1035.01311660558	808.056725463233	881.814896244329
AC121334.4	0	0	0	0	0	0
AC121334.1	0	0	0	0	0	0
AC121334.2	0	0	0	0	0	0
ABCD2	0	0	1.0526256328343	0	0	1.67010397015971
AC121334.3	0	0	0	0	0	0
C12orf40	0	0	0	0	0	0
SLC2A13	237.282775595535	170.329554259441	219.998757262368	206.788334891177	178.460958426297	263.041375300155
AC121336.1	0	0	0	1.07144214969522	0	0
RPL30P13	0	0	0	0	0	0
LINC02555	0	0	0	0	0	0
LINC02471	0	0	0	0	0	0
LRRK2-DT	0	0	0	1.07144214969522	0	0
LRRK2	2.11859621067442	1.05141700160149	1.0526256328343	1.07144214969522	3.62357275992481	2.50515595523957
AC084290.1	0	0	0	0	0	0
MUC19	19.0673658960698	15.7712550240223	3.15787689850289	0	5.43535913988722	4.17525992539928
AC107023.1	0	0	0	0	0	0
RNU6-713P	0	0	0	0	0	0
CNTN1	229.867688858174	221.848987337914	48.4207791103777	52.5006653350656	65.2243096786466	48.4330151346317
AC016144.1	0	0	0	0	0	0
AC015540.1	0	0	0	0	0	0
PDZRN4	0	0	0	0	0	0
AC090531.1	0	0	0	0	0	0
RNA5SP360	0	0	0	0	0	0
MTND2P17	0	0	0	0	0	0
MTND1P24	0	0	0	0	0	0
LINC02400	0	0	0	0	0	0
AC090630.1	0	0	0	0	0	0
AC006197.1	0	0	0	0	0	0
AC006197.2	2.11859621067442	0	2.1052512656686	0	0	1.67010397015971
AC023513.1	0	0	0	0	0	0
GXYLT1	201.26664001407	202.923481309087	310.524561686118	304.289570513441	244.591161294925	317.319754330346
YAF2	130.293666956477	115.655870176163	214.735629098197	233.574388633557	135.88397849718	159.494929150253
PPHLN1	735.152885104023	737.043318122642	833.679501204764	769.295463481165	684.85525162579	789.959177885545
AC020629.1	1.05929810533721	5.25708500800743	3.15787689850289	9.64297934725694	6.34125232986842	5.01031191047914
ZCRB1	632.400968886314	609.821860928862	716.838055960157	680.365765056462	626.878087466993	698.93851151184
MIR7851	1.05929810533721	0	1.0526256328343	1.07144214969522	0.905893189981203	0
AC079684.1	0	0	0	0	0	0
AC079684.2	1.05929810533721	0	3.15787689850289	7.50009504786651	2.71767956994361	2.50515595523957
RNU6-249P	0	0	0	0	0	0
AC079601.3	0	0	0	0	1.81178637996241	0
AC079601.1	0	0	0	0	0	0.835051985079857
PRICKLE1	67.7950787415814	82.0105261249159	49.473404743212	27.8574958920756	36.2357275992481	33.4020794031943
AC079601.2	0	1.05141700160149	0	0	0.905893189981203	0
AC079600.3	0	0	0	0	0	0
LINC02402	0	0	0	0	0	0
AC079600.2	0	0	0	0	0	0
AC079600.1	1.05929810533721	0	0	0	0	0
LINC02451	0	0	0	0	0	0
RPS27P21	0	1.05141700160149	0	0	0	0
LINC02450	4.23719242134884	0	0	0	0	0
AC068802.1	0	0	0	0	0	0
AC012038.2	0	0	0	0	0	0
AC012038.1	0	0	0	0	0	0
MRPS36P5	0	0	0	0	0	0
LINC02461	0	0	0	0	0	0
ADAMTS20	0	0	0	0	0	0.835051985079857
AC090525.1	0	0	0	0	0	0
AC090525.2	0	0	0	0	0	0
AC090525.3	0	0	0	0	0	0
EEF1A1P17	0	0	0	0	0	0
PUS7L	785.999194160209	749.66032214186	693.680292037802	692.15162870311	481.93517707	656.350860272768
AC093012.1	0	0	0	0	0	0
IRAK4	195.970149487384	186.100809283463	213.683003465362	205.716892741481	205.637754125733	220.453724061082
TWF1	2811.37717156495	2491.85829379552	3496.82235227554	3528.25899894635	2343.54568248137	2992.82631452621
TMEM117	78.3880597949535	70.4449391072996	53.6839072745492	51.4292231853704	61.6007369187218	70.9794187317878
ZNF75BP	0	0	0	0	0	0
AC025030.2	0	0	0	0	0	0
AC025030.1	0	0	0	0	0	0
AC025253.1	0	1.05141700160149	0	0	0	0
AC025253.2	0	0	0	0	0	0
NELL2	9.53368294803488	9.46275301441337	8.42100506267438	3.21432644908565	4.52946594990602	6.68041588063886
AC079033.1	0	0	0	0	0	0
DBX2	0	0	0	0	0	0.835051985079857
AC008127.1	0	0	0	0	0	0
RACGAP1P	1.05929810533721	1.05141700160149	1.0526256328343	0	0.905893189981203	0.835051985079857
AC008127.2	0	0	0	0	0	0
RNA5SP361	0	0	0	0	0	0
AC009248.3	0	0	0	0	0	0
PLEKHA8P1	24.3638564227558	31.5425100480446	55.7891585402178	42.8576859878086	40.7651935491541	52.608275060031
AC009248.1	0	0	0	0	0	0
ANO6	1005.27390196501	1055.62266960789	1915.77865175842	1989.66807198402	1648.72560576579	1761.12463653342
AC009248.2	0	0	0	0	0	0.835051985079857
AC063924.1	0	0	1.0526256328343	0	0	0
AC079950.1	1.05929810533721	1.05141700160149	0	0	0	0.835051985079857
AC079950.2	0	0	0	0	0	0
AC008124.1	59.3206938988837	54.6736840832773	97.8941838535897	99.6441199216551	59.7889505387594	70.144366746708
ARID2	876.039533113872	849.544937294001	954.731448980708	1037.15600090497	865.127996432049	933.58811931928
AC009464.1	0	0	0	0	0	0
RN7SL246P	0	0	0	0	0.905893189981203	0
KNOP1P2	0	0	0	0	0	0
SCAF11	1964.99798540052	1992.43521803482	2257.88198242957	2161.09881593525	1907.81105810041	2139.40318577459
AC084878.1	0	0	0	0	0	0
SLC38A1	2467.10528733036	2568.61173491243	7304.16926623719	7036.16059704848	6416.44146463686	5655.80709494587
AC025031.3	0	0	0	0	2.71767956994361	0
SLC38A2	9981.76604659252	9927.47932912123	23333.5524030379	24707.4559719717	21149.8883064912	20802.8150523094
AC025031.2	0	1.05141700160149	0	0	0	0.835051985079857
AC008014.1	99.5740219016976	113.55303617296	91.5784300565839	107.144214969522	128.636832977331	94.3608743140238
AC025031.1	0	0	0	0	0	0
AC025031.4	12.7115772640465	4.20566800640594	15.7893844925145	17.1430743951235	12.6825046597368	6.68041588063886
AC025031.5	0	1.05141700160149	3.15787689850289	1.07144214969522	4.52946594990602	1.67010397015971
AC008035.1	27.5417507387674	32.5939270496461	29.4735177193603	23.5717272932948	28.0826888894173	27.5567155076353
OR7A19P	0	0	0	0	0.905893189981203	0
MARK3P1	0	0	0	0	0	0
SLC38A4	0	0	1.0526256328343	0	0	0
AC079906.1	4.23719242134884	7.3599190112104	6.31575379700579	0	2.71767956994361	0.835051985079857
AMIGO2	9.53368294803488	10.5141700160149	43.1576509462062	36.4290330896373	42.5769799291166	39.2474432987533
PCED1B	8.47438484269767	10.5141700160149	5.26312816417149	13.9287479460378	14.4942910396993	9.18557183587843
IFITM3P6	0	2.10283400320297	0	0	0.905893189981203	0
MIR4698	0	0	0	0	0	0
PCED1B-AS1	0	0	0	0	0	0
AC008083.2	0	0	0	0	0	0
AC008083.3	0	0	2.1052512656686	0	0	0
AC008083.4	0	0	0	0	0	0
PPIAP45	0	0	0	0	0	0
AC008083.1	0	0	0	0	0	0
LINC02416	0	0	0	0	0	0
MIR4494	0	0	0	0	0	0
LINC02156	0	0	0	0	0	0
ADI1P3	0	0	0	0	0	0
AC003686.1	0	0	0	0	0	0
AC004486.1	0	0	1.0526256328343	0	0	0
RPAP3	525.411860247256	589.844937898434	542.102200909663	534.649632697913	606.948437287406	612.093105063535
AC004241.3	9.53368294803488	11.5655870176163	14.7367588596802	19.2859586945139	16.3060774196617	14.1958837463576
AC004241.1	13.7708753693837	15.7712550240223	10.526256328343	3.21432644908565	6.34125232986842	6.68041588063886
ENDOU	0	0	0	1.07144214969522	0	0.835051985079857
AC004241.5	0	0	0	0	0	0
AC004241.2	0	1.05141700160149	1.0526256328343	1.07144214969522	0	4.17525992539928
RAPGEF3	6.35578863202325	6.30850200960892	24.2103895551889	23.5717272932948	14.4942910396993	14.1958837463576
SLC48A1	155.71682148457	164.021052249832	216.840880363865	232.502946483862	199.296501795865	177.03102083693
AC004241.4	0	1.05141700160149	3.15787689850289	3.21432644908565	0	0.835051985079857
HDAC7	455.498185295	453.16072769024	298.945679724941	337.504277153993	325.215655203252	308.134182494467
AC004466.1	8.47438484269767	9.46275301441337	9.47363069550868	11.7858636466474	9.96482508979324	10.0206238209583
AC004466.3	0	0	1.0526256328343	1.07144214969522	0	0
AC004466.2	3.17789431601163	4.20566800640594	2.1052512656686	2.14288429939043	1.81178637996241	0.835051985079857
LINC02354	0	0	0	0	0.905893189981203	0
VDR	118.641387797767	137.735627209795	313.682438584621	331.075624255822	236.438122585094	197.907320463926
AC121338.1	0	0	0	0	0	0
AC121338.2	19.0673658960698	13.6684210208193	6.31575379700579	10.7144214969522	18.1178637996241	11.690727791118
AC004801.7	1.05929810533721	0	0	0	0	0
TMEM106C	713.966922997279	729.683399111431	956.836700246377	934.297554534228	1010.07090682904	1032.1242535587
COL2A1	0	0	0	0	0.905893189981203	0.835051985079857
AC004801.5	0	0	0	0	0	0
AC004801.4	0	0	0	0	0	0
AC004801.3	0	0	0	0	0	0
AC004801.6	0	1.05141700160149	9.47363069550868	3.21432644908565	5.43535913988722	3.34020794031943
SENP1	209.741024856767	212.3862343235	402.102991742702	425.362533429001	331.55690753312	352.3919377037
AC004801.2	2.11859621067442	1.05141700160149	3.15787689850289	3.21432644908565	2.71767956994361	0.835051985079857
RNU6-1203P	0	0	0	0	0	0
AC004801.1	4.23719242134884	1.05141700160149	0	4.28576859878086	1.81178637996241	0.835051985079857
