KDM6A_KO_41_S19	KDM6A_KO_51_S21	KDM6A_KO_54_S22	UT_24_1_S52	UT_24_2_S53
AL158064.1	0	0	0	0	0
LINC01080	0	0	0	0	0
AL137781.1	0	0	0	0	0
SPRY2	53.212686286097	47.3147647970341	71.09632286306	37.6129794772679	41.1403610817761
RNU6-61P	0	0	0	0	0
HNRNPA1P31	0	0	0	0	0
PWWP2AP1	0	0	0	0	0
AL590807.1	0	0	0	0	0
ARF4P4	0	0	0	0	0
LINC00377	0	0	0	0	0
DPPA3P3	0	0	0	0	0
LINC00564	0	0	0	0	0
AL353633.1	0	0	0	0	0
RNU6-77P	0	0	0	0	0
HIGD1AP2	0	0	0	0	0
PTMAP5	1238.40433538553	1005.43875193697	1219.00570242288	2406.06739852008	2809.35004847989
AL445255.1	0	0	0	0	0
GYG1P2	0	0	0	0	0
AL512782.1	0	0	0	0	0
RNU6-67P	0	0	0	0	0
AL353688.1	0	0	0	0	0
SLITRK1	0	0	0	0	0
AL355481.1	0	0	0	0	0
VENTXP2	0	0	0	0	0
AL590681.1	0	0	0	0	0
UBE2D3P4	0	0	0	0	0
AL445604.1	0	0	0	0	0
AL162493.1	0	0	0	0	0
MTND4P1	0	0	0	0	0
MTND5P3	0	0	0	0	0
LINC00333	0	0	0	0	0
AL445588.1	0	0	0	0	0
AL356313.1	0	0	0	0	0
LINC00375	0	0	0	0	0
AL160154.1	0	0	0	0	0
LINC00351	0	0	0	0	0
AL356413.1	0	0	0	0	0
SLITRK6	0	0	0	0	0
AL162373.1	0	0	0	0	0
MOB1AP1	0	0	0	0	0
AL354994.1	0	0	0	0	0
FO624990.1	0	0	0	0	0
DDX6P2	0	1.97144853320975	0	0	0
AL445207.1	0	0	0	0	0
TXNL1P1	0	0	0	0	0
LINC00430	0	0	0	0	0
UBBP5	0	0	0	0	0
LIN28AP2	0	0	0	0	0
AL360267.2	0	0	0	0	0
AL360267.1	0	0	0	0	0
MIR4500HG	0	0	1.48117339298042	0	0
AL355578.1	0	0	0	0	0
MIR4500	0	0	0	0	0
SLITRK5	0	0	0	0	0.357742270276314
AL445647.2	0	0	0	0	0
LINC00397	0	0	0	0	0
AL445647.1	0	0	1.48117339298042	0	0
TET1P1	0	0	0	0	0
LINC00373	0	0	0	0	0
RPL29P29	0	0	0	0	0
AL355677.1	0	0	0	0	0
LINC00433	0	0	0	0	0
AL445984.2	0	0	0	0	0
AL445984.1	0	0	0	0	0
LINC00560	0	0	0	0	0
GRPEL2P1	0	0	0	0	0
AL162573.1	0	0	0	0	0
LINC00440	0	0	0	0	0
LINC01047	0	0	0	0	0
TRIM60P13	0	0	0	0	0
SP3P	0	0	0	0	0
LINC02336	0	0	0	0	0
LINC01040	0	0	0	0	0
LINC00353	0	0	0	0	0
RPL7L1P1	0	0	0	0	0
AL355821.1	0	0	0	0	0
PEX12P1	0	0	0	0	0
LINC00559	0	0	0	0	0
RNA5SP34	0	0	0	0	0
FAR1P1	0	0	0	0	0.715484540552628
KRT18P27	0	0	0	0	0
MIR622	0	0	0	0	0
LINC01049	0	0	0	0	0
RNU6-75P	0	0	0	0	0
LINC00410	0	0	0	0	0
BRK1P2	0	0	0	0	0
LINC00380	0	0	0	0	0
LINC00379	0	0	0	0	0
PPIAP23	0	0	0	0	0
MIR17HG	2.41875846754986	3.94289706641951	7.40586696490209	9.69406687558452	10.7322681082894
MIR17	0	0	0	0	0
MIR18A	0	0	0	0	0
MIR19A	0	0	0	0	0
MIR20A	0	0	0	0	0
MIR19B1	0	0	0	0.387762675023381	0
MIR92A1	0	0	0	0	0
GPC5	0	0	1.48117339298042	0	0.357742270276314
AL356118.1	0	0	0	0	0
AL162456.1	0	0	0	0	0
RNU4ATAC3P	0	0	0	0	0
FABP5P4	0	0	0	0	0
AL157815.1	0	0	0	0	0
GPC5-AS2	0	0	0	0	0
AL159152.1	0	0	0	0	0
GPC5-IT1	0	0	0	0	0
MIR548AS	0	0	0	0	0
AL356737.2	0	0	0	0	0
AL356737.1	0	0	0	0	0
GPC5-AS1	0	0	0	0	0
LINC00363	0	0	0	0	0
AL354811.2	0	0	0	0	0
AL354811.1	0	0	0	0	0
GPC6	0	0	0	0	0
AL160159.1	0	0	0	0	0
HNRNPA1P29	0	0	0	0	0
GPC6-AS2	0	0	0	0	0
RNA5SP35	0	0	0	0	0
GPC6-AS1	0	0	0	0	0
DCT	0	1.97144853320975	10.3682137508629	0.387762675023381	1.78871135138157
TGDS	152.381783455641	94.6295295940682	115.531524652473	148.513104533955	176.724681516499
GPR180	147.544266520542	157.71588265678	128.862085189296	134.553648233113	151.324980326881
RNA5SP36	0	0	0	0	0
LINC00391	0	0	0	0	0
RN7SL585P	0	0	0	0	0
SOX21-AS1	0	0	0	0	0.357742270276314
SOX21	0	0	0	0	0
BRD7P5	0	1.97144853320975	0	0.775525350046762	1.07322681082894
RPL21P112	0	0	0	0	0
LINC00557	0	0	0	0	0
AL139381.1	0	0	1.48117339298042	0.775525350046762	0
RNU6-62P	0	0	0	0	0
ABCC4	372.488804002679	386.403912509112	505.080127006322	347.823119495973	371.69421881709
RNY3P8	0	0	0	0	0
RNY4P27	0	0	0	0	0
MEMO1P5	0	0	0	0	0
CLDN10	0	0	0	0	0
CLDN10-AS1	0	0	0	0	0
DZIP1	0	0	0	0.775525350046762	0.357742270276314
DNAJC3-DT	12.0937923377493	7.88579413283902	8.8870403578825	8.53077885051438	9.30129902718416
DNAJC3	817.540362031853	674.235398357736	768.728990956837	376.517557447703	441.096219250695
MTND5P2	0	0	0	0.387762675023381	0
MTND6P18	0	0	0	0	0
MTCYBP3	0	0	0	0	0
AL138955.1	2.41875846754986	0	5.92469357192167	0.387762675023381	0
UGGT2	304.763566911283	339.089147712078	257.724170378593	176.432017135638	160.626279354065
HMGN1P24	0	0	0	0	0
HS6ST3	0	0	0	1.16328802507014	1.78871135138157
RN7SL164P	0	0	0	0	0
MIR4501	0	0	0	0	0
AMMECR1LP1	0	0	0	0	0
HSP90AB6P	0	0	0	0	0
TULP3P1	0	0	0	0.387762675023381	0.715484540552628
AL353581.1	0	0	0	0	0
RN7SKP7	0	0	0	0	0
OXGR1	0	0	0	0	0
LINC00456	2.41875846754986	1.97144853320975	0	0	0
MBNL2	1023.13483177359	796.465207416741	1525.60859476983	642.910515188765	637.496725632391
AL161430.1	0	0	0	0	0
RNA5SP37	0	0	0	0	0
AL442067.3	0	3.94289706641951	0	2.71433872516367	2.14645362165788
RAP2A	406.351422548377	370.632324243434	444.352017894125	299.35278511805	381.353260114551
AL442067.1	0	0	4.44352017894125	1.16328802507014	0.715484540552628
AL442067.2	0	0	0	1.16328802507014	1.07322681082894
PSMA6P4	0	0	0	0	0
AL359502.1	0	0	0	0	0
AL359502.2	0	0	0	0	0
RPL7AP61	0	0	0	0	0
AL356580.1	0	0	0	0	0
IPO5	1806.81257525975	1896.53348894778	1889.97724944301	2550.7028763038	2640.85343917975
FTLP8	0	0	0	0	0
FARP1	486.170451977522	599.320354095765	644.310425946482	335.802476570248	330.196115465038
RNF113B	0	0	0	0	0
RN7SKP8	0	0	0	0	0
MIR3170	0	0	0	0	0
AL445223.1	0	0	1.48117339298042	0.387762675023381	0
AL161896.1	0	0	0	0	0
FARP1-AS1	2.41875846754986	0	0	1.55105070009352	1.07322681082894
STK24	2418.75846754986	1322.84196578375	1701.8682285345	1150.87961946939	1100.41522336994
AL356423.1	0	0	0	0	0
STK24-AS1	0	0	1.48117339298042	1.9388133751169	1.07322681082894
NUS1P4	0	0	0	0	0
CYCSP35	0	0	0	0	0
CALM2P4	0	0	0	0	0
RN7SL60P	0	0	0	0	0
SLC15A1	38.7001354807978	31.5431765313561	32.5858146455692	21.3269471262859	17.5293712435394
DOCK9	481.332935042423	437.661574372566	330.301666634633	350.149695546113	384.215198276761
DOCK9-AS1	0	0	0	0	0
AL161420.1	0	0	0	0	0
RPL7L1P12	0	0	0	0	0
RNU6-83P	0	0	0	0	0
DOCK9-DT	0	1.97144853320975	0	0.387762675023381	0.357742270276314
RPS6P23	0	0	0	0	0
UBAC2-AS1	2.41875846754986	11.8286911992585	8.8870403578825	10.8573549006547	14.3096908110526
GAPDHP22	0	0	1.48117339298042	2.32657605014029	0.357742270276314
UBAC2	416.026456418576	394.289706641951	333.264013420594	421.110265075392	436.087827466827
RN7SKP9	0	0	1.48117339298042	0	0
H2AZP3	0	0	1.48117339298042	1.16328802507014	0
GPR18	0	0	0	0	0
GPR183	4.83751693509972	11.8286911992585	2.96234678596083	2.71433872516367	1.07322681082894
MIR623	0	0	0	0	0
HMGB3P4	0	0	0	0.387762675023381	1.07322681082894
CCR12P	0	0	0	0	0
AL136961.1	0	0	0	0	0
TM9SF2	1170.67909829413	1078.38234766574	1150.87172634578	898.833880704197	936.56926358339
LINC01232	21.7688262079488	19.7144853320975	13.3305605368238	12.7961682757716	12.8787217299473
AL139035.1	24.1875846754986	13.8001397324683	13.3305605368238	10.8573549006547	17.8871135138157
LINC00449	2.41875846754986	3.94289706641951	1.48117339298042	1.55105070009352	1.43096908110526
LINC01039	0	0	0	0	0
CFL1P8	0	0	0	0	0
AL139035.2	0	0	0	0	0
CLYBL	87.075304831795	108.429669326537	68.1339760770992	59.3276892785773	60.1007014064207
MIR4306	0	0	0	0.775525350046762	0
CLYBL-AS2	0	0	0	0	0
CLYBL-AS1	0	0	0	0	0
AL137139.1	0	0	0	0	0
AL137139.3	0	0	0	0	0
AL137139.2	0	0	0	0	0
ZIC5	118.519164909943	147.858639990732	96.2762705437271	109.736837031617	138.446258596933
AL355338.1	0	0	0	1.55105070009352	0.357742270276314
ZIC2	89.4940632993449	108.429669326537	111.088004473531	117.879853207108	116.981722380355
LINC00554	0	0	0	0	0
NDUFA12P1	0	0	0	0	0
PCCA-DT	31.4438600781482	21.6859338653073	23.6987742876867	29.0822006267536	20.0335671354736
ASNSP3	0	0	0	0.387762675023381	0
PCCA	87.075304831795	110.401117859746	105.16331090161	98.4917194559387	85.500402596039
RPL15P18	4.83751693509972	1.97144853320975	4.44352017894125	3.10210140018705	3.21968043248683
AL356575.1	0	0	0	0	0
AL353697.1	0	0	0	0	0
PCCA-AS1	0	0	0	0	0.357742270276314
GGACT	24.1875846754986	31.5431765313561	34.0669880385496	26.3678619015899	25.041958919342
AL356966.1	7.25627540264959	5.91434559962926	8.8870403578825	7.75525350046762	8.22807221635522
AL136526.1	0	0	0	0	1.43096908110526
RPS26P47	0	0	5.92469357192167	1.16328802507014	1.07322681082894
TMTC4	96.7503387019945	108.429669326537	108.12565768757	131.83930950795	138.80400086721
COX5BP6	0	3.94289706641951	1.48117339298042	1.9388133751169	3.57742270276314
NALCN-AS1	0	0	1.48117339298042	0	0
ARF4P3	0	0	0	0	0
LINC00411	0	0	0	0	0
NALCN	0	0	0	0	0.357742270276314
ITGBL1	53.212686286097	0	1.48117339298042	3.87762675023381	1.78871135138157
FGF14	0	0	0	0	0
AL160153.1	0	0	0	0.775525350046762	0
RNU1-24P	0	0	0	0	0
HMGB3P7	0	0	0	0	0
MIR2681	0	0	0	0	0
LIPT1P1	0	0	0	0	0
RNY1P2	0	0	0	0	0
MIR4705	0	0	0	0	0
RPL39P29	0	0	0	0	0
FGF14-IT1	0	0	0	0	0
AL356266.1	0	0	0	0	0
FGF14-AS1	0	0	0	0	0
FGF14-AS2	0	0	0	0	0
LINC00555	0	0	0	0	0
AL158063.1	0	0	1.48117339298042	0.387762675023381	0
TPP2	396.676388678177	305.574522647512	407.322683069615	326.496172369687	322.683527789235
METTL21C	0	0	0	0	0
CCDC168	2.41875846754986	0	1.48117339298042	0	1.07322681082894
LINC00283	0	0	0	0	0
AL157769.1	0	1.97144853320975	0	0	0
TEX30	104.006614104644	116.315463459376	79.9833632209425	114.002226456874	112.688815137039
POGLUT2	29.0251016105983	53.2291103966634	62.2092825051775	53.8990118282499	36.489711568184
BIVM-ERCC5	210.431986676838	250.373963717639	216.251315375141	205.514217762392	237.898609733749
BIVM	113.681647974844	132.087051725054	102.200964115649	89.1854152553776	110.542361515381
ERCC5	210.431986676838	252.345412250849	220.694835554082	212.106183237789	243.62248605817
METTL21EP	0	0	0	0	0.357742270276314
AL137246.1	0	0	0	0	0.357742270276314
AL137246.2	0	0	0	0	0
SLC10A2	0	0	0	0	0
AL162717.1	0	0	0	0	0
LINC01309	0	0	0	0	0
ATP6V1G1P7	0	0	0	0	0
AL136524.1	0	0	0	0	0
RPL7P45	0	0	0	0	0
AL138954.1	0	0	0	0	0
DAOA-AS1	0	0	0	0	0
AL359751.2	0	0	0	0	0
AL359751.1	0	0	0	0	0
DAOA	0	0	0	0	0
AL359745.1	0	0	0	0	0
LINC00343	0	0	0	0	0
AL138701.1	0	0	0	0	0
AL138701.2	2.41875846754986	0	1.48117339298042	5.42867745032733	3.93516497303945
RNA5SP38	0	0	0	0	0
AL139379.1	0	0	0	0	0
LINC00460	26.6063431430485	15.771588265678	32.5858146455692	19.388133751169	17.1716289732631
RPL35P9	0	0	0	0	0
EFNB2	246.713363690086	291.774382915044	164.410246620826	293.924107667723	288.698012112985
AL138689.2	0	0	0	0	0.357742270276314
AL138689.1	0	0	1.48117339298042	0.775525350046762	1.07322681082894
ARGLU1	609.527133822565	711.692920488721	651.716292911384	493.23412262974	558.435683901326
LINC00551	0	0	1.48117339298042	1.16328802507014	3.93516497303945
LINC00443	0	0	0	0	0
ATP5MC1P5	2.41875846754986	1.97144853320975	0	2.32657605014029	0.715484540552628
AL163534.1	0	0	0	0	0
AL162574.2	0	0	0	0	0
PPIAP24	0	0	0	0	0
AL162574.1	0	0	0	0	0
AL162574.3	0	0	0	0	0
AL354741.1	0	0	0	0	0
FAM155A	0	0	0	0	0
SNORD31B	0	0	0	0	0
AL445649.1	0	0	0	0	0
MIR1267	0	0	0	0	0
FAM155A-IT1	0	0	0	0	0
AL359436.1	0	0	0	0	0
AL136964.1	0	0	0	0	0
LIG4	106.425372572194	159.68733118999	81.464536613923	85.6955511801672	80.1342685418943
ABHD13	133.031715715242	141.944294391102	99.238617329688	94.6140927057049	112.331072866763
TNFSF13B	0	7.88579413283902	2.96234678596083	0.775525350046762	2.5041958919342
AL157762.1	0	0	0	0	0
RNA5SP39	0	0	0	0	0
AL138694.1	0	0	0	0	0
HCFC2P1	0	0	0	0	0
MYO16	0	1.97144853320975	0	1.55105070009352	0.715484540552628
MYO16-AS2	0	0	0	0	0
MYO16-AS1	0	1.97144853320975	0	0.387762675023381	0
AL161431.1	123.356681845043	63.0863530627121	165.891420013807	188.840422736386	206.775032219709
LINC00370	0	0	0	0	0
LINC01067	0	0	0	0	0
LINC00399	0	0	0	0	0
AL163541.1	0	0	0	0	0
LINC00676	0	0	0	0	0
IRS2	215.269503611938	120.258360525795	248.83713002071	128.349445432739	138.80400086721
AL162497.1	0	0	0	0	0
AL355810.1	0	0	0	0	0
RN7SKP10	0	0	0	0	0
AL355974.1	0	0	0	0	0
AL390755.1	0	0	0	0.387762675023381	0
AL355974.2	0	0	0	0	0
LINC00396	0	0	0	0	0
RN7SL783P	0	0	0	0	0
AL390755.2	0	0	0	0	0
AL390755.3	0	0	0	0	0.357742270276314
COL4A1	0	0	1.48117339298042	0.387762675023381	0.715484540552628
AL161773.1	0	0	0	0	0
COL4A2	0	0	0	0	0.715484540552628
MIR8073	0	0	0	0	0
COL4A2-AS2	0	0	0	0	0
COL4A2-AS1	0	0	0	0	0
RAB20	65.3064786238463	51.2576618634536	82.9457100069034	64.3686040538812	81.5652376229996
AL139385.1	9.67503387019945	3.94289706641951	2.96234678596083	1.16328802507014	1.43096908110526
NAXD	229.782054417237	218.830787186283	213.28896858918	193.88133751169	213.929877625236
CARS2	125.775440312593	134.058500258263	121.456218224394	160.53374745968	155.26014529992
ING1	198.338194339089	185.316162121717	216.251315375141	236.535231764262	246.48442422038
RPL21P107	0	0	0	0	0
LINC00567	0	0	0	0	0
LINC00346	183.82564353379	145.887191457522	176.25963376467	88.7976525803542	73.3371654066444
ANKRD10	413.607697951026	561.86283196478	521.373034329107	604.909773036474	634.634787470181
ANKRD10-IT1	21.7688262079488	31.5431765313561	42.9540283964321	65.5318920789514	70.1174849741575
AL442128.2	0	0	0	0	0.715484540552628
PARP1P1	0	0	0	0	0
AL442128.1	0	0	0	0.387762675023381	0.357742270276314
LINC00431	55.6314447536468	27.6002794649366	34.0669880385496	15.1227443259119	15.7406598921578
LINC00368	0	0	0	0	0
AL353704.2	0	0	0	0	0
ARHGEF7-AS2	0	0	0	0	0
ARHGEF7	382.163837872878	362.746530110595	396.954469318752	395.130165848825	420.347167574669
ARHGEF7-IT1	0	0	0	0	0
ARHGEF7-AS1	0	0	0	0	0
AL353704.1	0	0	0	0	0
AL390754.1	0	0	0	0	0
TEX29	0	0	0	0.387762675023381	0
AL359649.1	0	0	0	0	0
LINC02337	0	0	0	0	0
LINC00354	0	0	0	0	0
AL138691.1	0	0	0	0	0
SOX1-OT	0	0	0	0	0
SOX1	0	0	0	0	0
AL356961.1	0	0	0	0	0
LINC00404	0	0	0	0	0
LINC01070	0	0	0	0	0
LINC01043	0	0	0	0	0
LINC01044	0	0	0	0	0
SPACA7	0	0	0	0	0
TUBGCP3	321.694876184132	287.831485848624	293.272331810123	449.804703027122	440.022992439866
AL139384.2	7.25627540264959	0	0	0.775525350046762	0.715484540552628
ATP11AUN	0	0	0	0	0
AL139384.1	0	1.97144853320975	2.96234678596083	0.387762675023381	0
ATP11A	1352.08598336037	831.951281014516	1140.50351259492	620.808042712433	626.764457524102
ATP11A-AS1	0	0	0	0	0
AL356752.1	0	0	0	0	0
MCF2L	142.706749585442	112.372566392956	106.64448429459	85.6955511801672	63.3203818389076
AL356740.1	0	5.91434559962926	1.48117339298042	0.387762675023381	0
MCF2L-AS1	4.83751693509972	1.97144853320975	4.44352017894125	3.48986407521043	1.07322681082894
AL356740.2	0	0	0	0	0
AL356740.3	0	0	0	0	0
F7	0	0	0	0	0
F10	31.4438600781482	43.3718677306146	62.2092825051775	19.388133751169	22.8955052976841
F10-AS1	0	0	0	0.387762675023381	0
KARS1P2	0	0	0	0	0.357742270276314
AL137002.2	2.41875846754986	3.94289706641951	4.44352017894125	7.75525350046762	3.21968043248683
PROZ	0	0	0	0	0
AL137002.1	0	0	0	1.16328802507014	2.14645362165788
PCID2	331.369910054331	414.004191974048	374.736868424046	302.067123843214	299.430280221275
CUL4A	655.483544706013	587.491662896507	733.180829525307	617.318178637222	588.12829233426
MIR8075	0	0	0	1.16328802507014	0.715484540552628
LDHBP1	0	0	0	0.387762675023381	0
LAMP1	1066.67248418949	831.951281014516	1045.70841544417	1186.16602289652	1148.35268758697
GRTP1	74.9815124940457	102.515323726907	66.6528026841188	103.920396906266	114.47752648842
AL136221.1	2.41875846754986	3.94289706641951	0	0.775525350046762	2.14645362165788
GRTP1-AS1	0	0	0	0	0
ADPRHL1	91.9128217668948	90.6866325276487	82.9457100069034	104.695922256313	84.4271757852101
DCUN1D2	77.4002709615956	102.515323726907	134.786778761218	105.47144760636	98.02138205571
DCUN1D2-AS	0	0	0	0	0
RNU1-16P	2.41875846754986	1.97144853320975	1.48117339298042	0.387762675023381	1.07322681082894
TMCO3	636.133476965614	676.206846890946	659.122159876286	421.498027750415	411.045868547485
AL442125.2	0	9.85724266604877	1.48117339298042	6.20420280037409	3.21968043248683
AL442125.1	19.3500677403989	35.4860735977756	25.1799476806671	24.8168112014964	19.318082594921
TFDP1	1032.80986564379	958.123987139941	1039.78372187225	1218.35032492346	1237.07277061549
ATP4B	0	0	0	0	0
GRK1	0	0	0	0	0
LINC00552	0	0	0	0	0
TMEM255B	43.5376524158975	17.7430367988878	22.2176008947063	31.0210140018705	42.5713301628814
GAS6-AS1	111.262889507294	78.8579413283902	112.569177866512	87.2466018802607	61.8894127578023
GAS6	82.2377878966953	70.9721471955512	94.7950971507467	474.233751553595	437.161054277656
GAS6-DT	2.41875846754986	3.94289706641951	0	5.42867745032733	12.1632371893947
BX072579.1	0	0	0	0	0
LINC00454	0	0	0	0	0
BX072579.2	0	0	0	0	0
LINC00452	0	0	0	0.775525350046762	0
LINC00565	0	0	1.48117339298042	0	0.357742270276314
C13orf46	2.41875846754986	1.97144853320975	2.96234678596083	2.32657605014029	4.29290724331577
RASA3	166.89433426094	177.430367988878	186.627847515533	182.636219936012	195.327279570867
RASA3-IT1	0	0	0	0.775525350046762	0
CFAP97D2	0	0	0	0	0
AL160396.1	0	0	0	0	0
CDC16	391.838871743078	339.089147712078	388.067428960869	280.352414041904	270.453156328893
MIR548AR	4.83751693509972	0	1.48117339298042	2.32657605014029	2.5041958919342
MIR4502	0	0	0	0	0.357742270276314
AL160396.2	0	1.97144853320975	0	0.387762675023381	0
UPF3A	159.638058858291	256.288309317268	195.514887873415	188.06489738634	190.318887786999
CLCP2	0	0	0	0.387762675023381	0
CHAMP1	212.850745144388	258.259757850478	242.912436448788	252.045738765198	272.599609950551
LINC01054	0	0	0	0	0
RPL23AP97	0	0	0	1.9388133751169	0
ABBA01010928.1	0	0	0	0	0
CR383658.1	0	0	0	0	0
RNU6-458P	0	0	0	0	0
CR383658.2	0	0	0	0	0
BNIP3P6	0	0	0	0	0
CR383656.10	0	0	0	0	0
CR383656.7	0	0	0	0	0
CR383656.13	0	0	0	0	0
CR383656.9	0	0	0	0	0
OR11H12	0	0	0	0	0
CR383656.6	0	0	0	0	0
ARHGAP42P5	0	0	0	0	0
LINC02297	0	0	0	0	0
CR383656.5	0	0	0	0	0
CR383656.1	14.5125508052992	9.85724266604877	11.8493871438433	10.8573549006547	7.51258767580259
CR383656.12	0	0	0	0	0
CR383656.8	0	0	0	0	0
CR383656.11	0	0	0	0	0
CR383656.3	0	0	0	0	0
RPL22P20	0	0	0	0	0
CR383656.4	0	0	0	0	0
CR383656.2	0	0	0	0	0
NF1P10	0	0	0	0	0
AL929601.4	0	0	0	0	0
NF1P7	0	0	0	0	0
MED15P1	0	0	0	0	0
AL929601.1	0	0	0	0	0.357742270276314
AL929601.2	0	0	0	0	0
POTEM	0	0	0	0	0
AL929601.3	0	0	0	0	0
RNU6-1239P	0	0	0	0	0
AL589182.1	0	0	0	0	0
GRAMD4P4	0	0	0	0	0
DUXAP9	0	0	0	0.387762675023381	0.357742270276314
AL589182.3	0	0	0	0.387762675023381	0.715484540552628
AL589743.5	0	0	0	0	0
NBEAP5	0	0	0	0	0
AL589182.2	0	0	0	0.387762675023381	0
OR11H13P	0	0	0	0	0
AL589743.4	0	0	0	0	0
AL589743.6	0	0	0	0	0
AL589743.3	0	0	0	0	0
AL589743.7	0	0	0	0	0.715484540552628
AL589743.2	0	0	0	0	0
TOMM40P1	0	5.91434559962926	1.48117339298042	0	0.715484540552628
AL589743.1	0	5.91434559962926	4.44352017894125	10.0818295506079	10.3745258380131
BMS1P17	0	0	0	0	0
AL929602.1	0	0	0	0	0
LINC01297	0	0	0	0	0
GRAMD4P3	0	0	0	0	0
POTEG	0	0	0	0	0
AL512624.2	0	0	0	0	0
RNU6-1268P	0	0	0	0	0
MED15P6	0	0	0	0	0
NF1P4	0	0	0	0	0
AL512310.11	4.83751693509972	0	0	0	0
AL512624.1	0	0	0	0	0
NF1P11	0	0	0	0	0
AL512310.3	0	0	0	0	0
AL512310.10	0	0	0	0	0
AL512310.8	0	0	0	0	0
AL512310.4	0	0	0	0	0
AL512310.5	0	0	0	0	0
AL512310.6	0	0	0	0	0
AL512310.9	0	0	0	0	0
AL512310.7	4.83751693509972	0	0	0	0
AL512310.2	0	0	0	0	0
ARHGAP42P4	0	0	0	0	0
AL512310.1	0	0	0	0	0
OR11H2	0	0	0	0	0
OR4N2	0	0	0	0	0
OR11K2P	0	0	0	0	0
OR4Q3	0	0	0	0	0
OR4H12P	0	0	0	0	0
OR4M1	0	0	0	0	0
OR4N1P	0	0	0	0	0
OR4K6P	0	0	0	0	0
OR4K3	0	0	0	0	0
OR4K2	0	0	0	0	0
OR4K4P	0	0	0	0	0
AL391156.1	0	0	0	0	0
OR4K5	0	0	0	0	0
OR4K1	0	0	0	0	0
OR4K16P	0	0	0	0	0
OR4K15	0	0	0	0	0
OR4Q2	0	0	0	0	0
OR4K14	0	0	0	0	0
OR4K13	0	0	0	0	0.357742270276314
OR4U1P	0	0	0	0	0
OR4L1	0	0	0	0	0
RNA5SP380	0	0	0	0	0
OR4T1P	0	0	0	0	0
OR4K17	0	0	0	0	0
OR4N5	0	0	0	0	0
PSMB7P1	0	0	0	0	0
GTF2IP22	0	0	0	0	0
OR11G1P	0	0	0	0	0
OR11P1P	0	0	0	0	0
OR11G2	0	0	0	0	0
OR11H5P	0	0	0	0	0
OR11H6	0	0	0	0	0
OR11H7	0	0	0	0	0
OR11H4	0	0	0	0	0
TTC5	120.937923377493	124.201257592215	111.088004473531	152.778493959212	168.496609300144
AL356019.2	12.0937923377493	31.5431765313561	7.40586696490209	15.1227443259119	13.9519485407762
AL356019.1	0	0	0	0	0.357742270276314
CCNB1IP1	735.302574135158	739.293199953658	638.38573237456	437.00853475135	368.83228065488
AL355075.6	0	0	0	0	0
SNORA79B	7.25627540264959	0	2.96234678596083	3.10210140018705	3.57742270276314
SNORD126	0	0	0	0	0.357742270276314
AL355075.4	4.83751693509972	1.97144853320975	2.96234678596083	6.97972815042086	7.51258767580259
RPPH1	4.83751693509972	1.97144853320975	2.96234678596083	6.20420280037409	7.51258767580259
PARP2	232.200812884787	252.345412250849	179.221980550631	306.720275943494	286.193816221051
AL355075.1	0	0	0	0	0
TEP1	212.850745144388	139.972845857893	201.439581445337	203.187641712252	225.377630274078
RNA5SP382	0	0	0	0	0
KLHL33	0	0	0	0	0
AL355075.5	0	0	0	0.775525350046762	1.43096908110526
OSGEP	41.1188939483477	59.1434559962926	87.3892301858446	100.430532831056	98.3791243259863
AL355075.2	0	0	0	0	0
APEX1	807.865328161654	946.295295940682	1161.23994009665	1074.87813516481	1160.15818250609
PIP4P1	166.89433426094	153.772985590361	143.673819119101	177.983067835732	171.716289732631
PNP	200.756952806639	232.630926918751	176.25963376467	279.189126016834	326.976435032551
AL355075.3	0	0	0	0	0.715484540552628
RNASE10	0	0	0	0	0
PTCD2P1	0	0	0	0	0
SETP1	0	0	0	0	0
RNASE9	0	0	0	0	0
AL163195.3	0	0	0	0	0
RNASE11	0	0	0	0	0
AL163195.2	0	0	0	0	0
RNASE12	0	0	0	0	0
AL163195.1	0	0	0	0	0
OR6S1	0	0	0	0	0
AL163636.1	0	0	0	0	0
ANG	4.83751693509972	17.7430367988878	25.1799476806671	48.0825717028992	46.1487528656445
RNASE4	24.1875846754986	41.4004191974049	57.7657623262363	74.8381962795125	96.5904129746048
AL163636.2	24.1875846754986	43.3718677306146	60.7281091121971	76.0014843045826	99.094608866539
EGILA	0	0	0	0	0
RANBP20P	0	3.94289706641951	1.48117339298042	1.55105070009352	0.357742270276314
EDDM3DP	0	0	0	0	0
EDDM3A	0	0	0	0	0
EDDM3B	0	0	0	0	0
RNASE6	0	0	0	0	0
AL133371.2	0	0	0	0	0
RNASE1	7.25627540264959	9.85724266604877	4.44352017894125	6.59196547539747	7.87032994607891
AL133371.3	0	0	0	0	0.357742270276314
AL133371.1	0	0	0	0	0
RNASE3	0	0	0	0	0
AL355922.4	0	0	0	0	0
AL355922.3	0	0	0	0	0
AL355922.1	0	0	0	0	0
RNASE2	0	0	0	0	0
RN7SL189P	0	0	0	0	0
AL355922.2	0	0	0	0	0
METTL17	140.287991117892	187.287610654927	247.35595662773	295.475158367816	259.005403680051
AL161668.3	0	0	0	0	0
SLC39A2	0	0	0	0.775525350046762	0
NDRG2	41.1188939483477	74.9150442619707	63.6904558981579	81.43016175491	99.4523511368153
MIR6717	7.25627540264959	7.88579413283902	8.8870403578825	15.8982696759586	17.1716289732631
