gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
METTL2B	394.062210522003	-0.167698896336094	0.116724167022002	0.109673899032246	0.26485251536772
UNC119	160.915578172525	0.212601059640166	0.167247692596158	0.109740986525746	0.264971208394626
HK2	459.390019588374	-0.174420991597101	0.125487521183385	0.109795025779506	0.264971756382106
TMEM14A	105.767548060792	-0.225272029264335	0.194627879757396	0.109794770368047	0.264971756382106
LRRC57	203.632964426394	0.191569037782716	0.145312669784576	0.109782668865372	0.264971756382106
ZNF394	99.6598862891898	0.231455376144285	0.2047266802231	0.109927785591244	0.265248815542936
AC079781.5	1745.25573600366	-0.133415997087318	0.0894045189449555	0.109952683899876	0.265254745528897
MCAM	193.863487246865	0.199756358457986	0.153602139594679	0.109966156351135	0.265254745528897
RRM2B	937.756770915455	0.144906289386849	0.0988814767493958	0.110111357870978	0.265529198384227
AC012321.1	165.342225058306	0.233708402578117	0.210485121842313	0.110115886088666	0.265529198384227
CASP9	89.0475384574833	0.232093798044923	0.206218157137687	0.110188693042047	0.265661396053063
RBPMS2	59.7241368132036	-0.244448704777779	0.257013104287588	0.110300845353504	0.265888395489876
TSKU	112.071142017868	-0.228469081713267	0.191370727143616	0.110426499932665	0.266147863763311
KDM1A	932.796784803469	-0.134724362615261	0.0937818552187442	0.110524073358614	0.266296136299698
NUDT9	112.367737470926	0.223825356122444	0.192646811446539	0.110517420802787	0.266296136299698
TTC7A	348.937589227191	0.167677993099533	0.1200941984618	0.110546198185503	0.266306007761945
AC016949.1	6.60313092724221	0.12927878798973	0.286204683062746	0.11056733025381	0.266313484837646
TTK	528.027861233866	-0.178600007428442	0.130370481273783	0.110605011130737	0.266360812589378
MTFMT	143.025214103608	-0.213465183433004	0.173596025670434	0.110697496742578	0.266540085066237
AC126474.2	10.0223675217991	-0.142210755598149	0.292262534313721	0.110850243880053	0.266864374608236
TUBB2A	193.781213301121	0.205906334131533	0.163047578329597	0.110896837785367	0.26693304346838
CNN2	1448.7953463347	0.128967792481481	0.0861600771934723	0.111106099383253	0.267393173686772
C2orf72	8.6416647972166	-0.145464022330457	0.29331876001036	0.111288228030593	0.267744251542006
TXNL4A	523.371795674629	-0.160653594142368	0.113094195653533	0.111281499704048	0.267744251542006
HLA-DPA1	7.1064797229744	-0.126860659081425	0.284865592075464	0.111354782787943	0.267860747654046
GPC4	168.302018467355	-0.213234397313325	0.166610419459001	0.111395314798999	0.267914619050931
WDR73	83.8806639291288	-0.237814284324447	0.211331544345693	0.111474404948658	0.268061193212042
SPECC1L	216.347148383476	0.191136264641395	0.146212512394644	0.111502228896892	0.268084460492332
LRPAP1	719.106052260159	0.132089109983036	0.089958315031703	0.111565365278625	0.268192607957014
SQOR	95.8126163594108	0.233994393907479	0.212713242523912	0.111714251399189	0.268506820967917
TM2D2	143.751189929606	-0.208919613176356	0.169744228686856	0.111781651349829	0.268625110418038
LINC00672	19.5837165350387	0.201407895394789	0.312274658653442	0.111892896992825	0.268848710861746
LRRC24	18.7852220142947	-0.19800519095279	0.311921484447702	0.111925026875614	0.268882175476755
ZC2HC1A	81.2542247788883	-0.23943394989298	0.232858035590475	0.111995775115817	0.26900838861965
ZDHHC20	1372.07794554594	-0.146968812807661	0.103138705521726	0.112038201070469	0.269022806601588
AC011476.3	12.0985786399681	0.156752785437634	0.299334424509644	0.11203745369923	0.269022806601588
DOCK7	290.224262090819	-0.18041605608219	0.136513358011828	0.112246602010135	0.269460025440701
METTL15	289.660698171165	-0.185593648911332	0.141098591020521	0.112275010600292	0.269460025440701
CYTH2	286.856087611128	0.188059299591689	0.139319327482261	0.112273501730158	0.269460025440701
KHDC1	25.3086119771959	-0.221125565923755	0.309668597892387	0.112346965333046	0.269545131054045
HSPB8	45.7829004947274	0.239252187600179	0.285935207936151	0.112345204250677	0.269545131054045
ROCK2	386.959039508021	-0.166157508402512	0.120158498557889	0.112436272416515	0.269696848245802
MFSD1	40.174789192993	-0.239993279371401	0.283725178421654	0.112464973273364	0.269696848245802
MRGBP	389.136391441988	-0.164581797039966	0.115450872207807	0.11244759768004	0.269696848245802
ZNF385B	50.466929747987	-0.243867938531783	0.261044810857318	0.112535447266788	0.269811862850453
P3H3	98.7388749391874	-0.223642894107725	0.198966156472829	0.112557144287744	0.269811862850453
LINC01588	17.055548411632	0.184749302691091	0.307708255167037	0.11257733471481	0.269811862850453
CYP24A1	711.990399146358	-0.149554340909148	0.105253094062115	0.112585995302612	0.269811862850453
DICER1	343.504819688964	0.204249366622007	0.155918244840863	0.112652506537897	0.269927465787156
AC008038.1	2275.36771131272	0.148466248666219	0.100597477631414	0.112736403527345	0.270084682599083
AL109811.3	277.676466614579	-0.183078571982543	0.138315585630242	0.112770749901967	0.270123158351201
TRIM11	207.699344548564	0.196152322870925	0.151148428645828	0.112947308752416	0.27047613863889
DDIT4L	41.8083867896802	-0.231076858617034	0.290945879561597	0.112954731875393	0.27047613863889
SLC35B4	107.187284229313	-0.228871607582493	0.204510844730717	0.113086774390142	0.270748432948328
USP3	440.798500543972	0.166342037876324	0.118973717355208	0.11329168842196	0.271195077194812
SLC25A14	23.7358183119431	-0.208538528517359	0.311679347572824	0.11332094549048	0.271221161177149
SLC39A6	916.660411435418	0.126574096672355	0.0860966188545425	0.113455854489989	0.27150006196762
DNAH17	21.0663314702473	0.201709774139243	0.308614877933078	0.113484104463534	0.271523678512363
COX16	351.449709851634	-0.199808403001893	0.156471436373976	0.113613371015004	0.271788941964962
KLHL20	115.697585066518	0.219066016768997	0.182997577044564	0.113739849270846	0.272031900908995
DGCR5	26.8315047218592	-0.22073829720706	0.303862249145218	0.11375176360106	0.272031900908995
AL157935.3	349.94768526674	0.168888566623066	0.121087255764568	0.113827316593158	0.27203642140659
SNCG	146.849815595398	-0.218158856403801	0.176287562630573	0.113808624181231	0.27203642140659
SH2B3	131.936521741264	-0.215227327028697	0.179226721766299	0.113803468249473	0.27203642140659
TAF1C	169.299214063286	-0.198025251185287	0.159144674095603	0.113819238816494	0.27203642140659
FBXW8	245.509765561656	-0.188076217376961	0.145326336771545	0.113888813632793	0.272139365089554
MROH7	14.0558217839446	0.161754436702061	0.301036604789005	0.113990463779608	0.272338206526341
TMUB1	160.727192282746	-0.209958326014032	0.170582965453292	0.114030866208312	0.272390678465263
NEK1	93.767240175943	-0.225666462745612	0.201451154742688	0.11418308702266	0.272626884361575
TRAF1	6.42479942398357	-0.108619606496984	0.277187778980837	0.114174756274592	0.272626884361575
UBL7-AS1	12.0563720916489	-0.156369120370379	0.29798464563785	0.114185115999531	0.272626884361575
GAD1	76.8016765187844	0.231516841151026	0.214757136215004	0.114296278150771	0.272804107423361
EMC6	149.950750009263	-0.215283949797832	0.180824257378624	0.114294914960533	0.272804107423361
PTGES3L-AARSD1	232.481154643664	0.188995426833996	0.143693000648236	0.114417702509018	0.273009589872831
AC002524.1	7.80361407619847	0.12354264264288	0.282321226767504	0.114419331905138	0.273009589872831
MT-ND6	4225.52652896422	0.242037004061615	0.264359423048338	0.114455123356931	0.273050885372833
FAM214A	38.1326664556312	0.230190386937625	0.293373600019612	0.114565487057654	0.273128699457989
SENP8	19.4038462049707	-0.197649713967397	0.309896934974798	0.114577367467076	0.273128699457989
VAC14	117.364741645403	-0.217147841694166	0.182825052010417	0.114506597095929	0.273128699457989
MED1	790.795321677287	-0.132714184614306	0.0920994468079183	0.114580188907471	0.273128699457989
STXBP2	507.625277343365	0.155732651363519	0.108830608991264	0.114571374221094	0.273128699457989
ATP13A1	237.449097549077	-0.189479370445014	0.142489663649575	0.114612851768842	0.273162479239971
WIPF3	152.035379232725	-0.207290189727485	0.168899531539399	0.114672493165959	0.273260537029771
C12orf43	63.9517526566217	-0.241170156011517	0.243750994159631	0.114710001223522	0.273267067382538
AC005697.1	7.66315764212544	-0.109021311160246	0.277055518954595	0.114712231575895	0.273267067382538
AATK	12.2650428040363	-0.156021817015205	0.296057432998244	0.114730981222056	0.273267664400551
TMEM98	47.636021822694	-0.247363080225704	0.268352983148969	0.114852411618242	0.273481654444827
TUBB6	387.348868264201	-0.165032045355245	0.117796546706745	0.114857851623051	0.273481654444827
PRMT6	10.8059991793026	-0.162965457060151	0.300264669676729	0.114920332811501	0.273586326557856
IFT172	75.6220170211981	0.237880744917046	0.241293044106592	0.114980030641903	0.273640246921572
GSR	910.732608494474	-0.129209983700364	0.0869121253654119	0.114962785781768	0.273640246921572
ZNF644	361.841106777788	-0.186121934330465	0.140416507072573	0.115072950030123	0.27381727091575
HOXA3	60.8519327532848	0.237637936663933	0.24253193721888	0.115099649865055	0.273836693156158
CXorf56	209.147391286705	0.194642689358813	0.150897175298929	0.11514870569212	0.273909288322705
OVOL1	102.74974638026	-0.224718826985934	0.199214495017675	0.115195890272103	0.2739774096119
ATPSCKMT	13.9542191340518	-0.163124543363124	0.300265106495022	0.11525353843056	0.27402621944046
TRIP4	144.977118429093	0.209345951423423	0.167681566615438	0.115290614258222	0.27402621944046
SEPTIN9	2372.3283111496	-0.124404365201452	0.0840639569164773	0.115269678902185	0.27402621944046
PKN1	1490.49792390991	-0.126528625042764	0.0847472857220612	0.115288154628566	0.27402621944046
HLA-DRA	16.0578772700396	0.170374437476688	0.302465043979461	0.115318564233885	0.274033445087361
SMIM8	29.2130060917015	-0.219833672368055	0.30477725564751	0.115330756032231	0.274033445087361
TMTC1	29.7957466439385	0.223781820498478	0.302031101102667	0.115383848192071	0.274115504260739
RPS19	5260.696316371	-0.13340818996541	0.0946081334796897	0.115436513018495	0.274196521998587
SCYL2	396.257110324797	0.171208241631119	0.123243553254606	0.115459369749465	0.274206721855161
SMIM14	508.733095915758	0.166229626139545	0.120519136870329	0.115486105544438	0.274226129416884
ZFP30	21.0165559342839	-0.19736415892912	0.309202384294548	0.115602242848737	0.274457783889672
COL9A3	107.733605404033	-0.224444143052323	0.19848999239896	0.115852188930855	0.275006995803727
THEMIS2	68.1502819676802	0.235485739519816	0.232158316888801	0.116055696428158	0.275401565885421
MIR17HG	10.6998985476598	-0.147098219925566	0.293257304176703	0.116047014523044	0.275401565885421
PAXX	100.264738657103	-0.227827885555794	0.199761248345027	0.11609341100343	0.27544681454267
ALDH16A1	59.1858917978283	-0.232142767316239	0.244058158006861	0.116125845958423	0.275479524088296
ZBED6CL	35.0727305409423	-0.229665489282499	0.294926872787321	0.116180028043307	0.275535058392298
TCN1	8.39940392419815	-0.139212534400937	0.28920978942686	0.116205213497429	0.275535058392298
AL139353.1	234.406416805963	0.187280596683491	0.14276934618967	0.116198335233252	0.275535058392298
MEAF6	318.907038337233	0.170236409103717	0.122977952066449	0.11625454108104	0.27560778058885
DOLK	27.6024779853323	-0.225970499411953	0.297902312821528	0.11629218069435	0.275652774906441
AC122688.3	8.81265624245117	0.141577832874861	0.290620165278209	0.116360936871246	0.275771499993911
ARHGAP8	276.577026860944	0.180341159558195	0.135081136686981	0.116426540711164	0.27588271725783
LINC01355	15.5560121748425	0.166224867784539	0.30082345310575	0.116480621744573	0.275922345158889
EGFL7	237.60638429975	-0.192460252726572	0.146672602254507	0.116480020323893	0.275922345158889
IFT74	140.414492066157	0.212461370750389	0.176657562512614	0.116536059496231	0.276009406906898
OSBPL5	226.929009782792	-0.19339881443388	0.150871451070919	0.116637069774717	0.276204359524225
RPL23AP7	55.2906900066721	-0.236749374255919	0.254687410547861	0.116721089018128	0.276359020191664
AC005261.1	87.4990930058409	0.218024757637887	0.305150809853553	0.116830116274177	0.276572832949061
MANEAL	55.3514397060762	-0.236655749941894	0.26435477450714	0.117089011571879	0.276913704475904
AL353807.5	8.0558283173011	0.137314457415433	0.288805537112578	0.11701372430153	0.276913704475904
SFXN2	22.1575416486096	-0.200960421134751	0.309078107440034	0.117094493490921	0.276913704475904
MSANTD4	175.145643809399	0.202705012711126	0.161397270694139	0.11712040242627	0.276913704475904
AP003486.1	10.3963535181051	-0.145463331158248	0.292736046292436	0.117004870371525	0.276913704475904
ATF7IP	495.359892029027	0.153855661760463	0.107139888901322	0.117090441124788	0.276913704475904
ESD	473.194148060492	-0.159851838906971	0.114720252862737	0.117124074300396	0.276913704475904
AC016876.2	14.5464875153088	-0.182642279201767	0.306330286395919	0.117117398295022	0.276913704475904
ATP5F1D	478.678317356734	-0.163415678082358	0.117835308058181	0.117145393072774	0.27691978660122
LUC7L	139.313128170025	0.224696941728609	0.201171907291987	0.11720846980716	0.277024562558619
KBTBD2	328.589908268513	0.169643187866844	0.124562538993713	0.117253966117569	0.277087759956604
PMS2P3	30.3019694642132	0.220620455652461	0.300134206583025	0.117354889337078	0.277241911605258
CWF19L1	287.227698558281	0.171546961298161	0.127558704022392	0.117356733906558	0.277241911605258
ORC1	107.893037216554	-0.226477252150249	0.207915156004288	0.117453533458598	0.277381869904141
SNORD117	9.62739581495513	0.128986209160137	0.285083441544149	0.117434990067768	0.277381869904141
CHID1	266.721373405721	-0.186013622513415	0.138823672979165	0.117505798926293	0.277460943372635
SNORC	76.0120847240063	0.232473142426801	0.222113519815473	0.117558547954429	0.277541133192078
PSMC5	662.797916855334	0.151202983099309	0.104443527610051	0.117639660423638	0.277688249245443
PFN1	3251.61078042407	-0.117773003398512	0.0794345738935431	0.117675927827672	0.277709477096906
MIS12	76.5279288619848	-0.22624469590163	0.218729330276019	0.117686252817942	0.277709477096906
AL451136.1	64.7635887369049	-0.237297439356627	0.24596281626173	0.117863055961657	0.277880085830645
NEMP2	31.2177977297963	-0.226443797850355	0.294252930525523	0.117820804756762	0.277880085830645
COMTD1	25.1901284195186	-0.200777369597381	0.308562214651789	0.117850786121556	0.277880085830645
CEP164	57.89062788643	-0.23614793810364	0.256521231088986	0.117879454132586	0.277880085830645
TRIM16	222.773409499866	-0.187125136295527	0.145561747434979	0.117878384046343	0.277880085830645
GGA3	402.11946483595	0.159267596924603	0.114219558748657	0.117872327757396	0.277880085830645
ATP6V1E1	681.988973804587	0.150724630272466	0.105989391465003	0.117890231376974	0.277880085830645
GPR158	34.26187148122	0.219829213997345	0.300140273173386	0.117936368707477	0.27794448604768
NSUN2	484.134181915149	0.168448177921623	0.122496756444966	0.118004940324417	0.27801738093657
MCIDAS	10.9595827557582	-0.152912304534726	0.295442140563935	0.117993201161895	0.27801738093657
TM7SF2	128.699109789226	-0.214089865268669	0.182539202685018	0.118070422176795	0.278127296507034
ZNF25	121.485263048589	0.217954128061414	0.187844439564937	0.118183016725054	0.278315369751491
XRCC1	149.756983498965	-0.207271957491053	0.172614485843635	0.118187944384721	0.278315369751491
LMLN	26.6577120794417	-0.214273821584494	0.301726111417876	0.118364996968873	0.278687876191295
CDA	146.780368026789	0.214756260501743	0.181269013336989	0.118401140141427	0.278728548552854
DDX31	181.73181888986	0.201544084925421	0.162244794352653	0.118456916206816	0.278815418452373
IFI35	27.4473745915933	-0.219411431973064	0.300276746949569	0.118523352989952	0.278927349110654
VCL	1719.15463802843	0.115120238225438	0.0760220120230119	0.118593725017058	0.279012926323955
JUNB	890.47207641694	0.14470481688309	0.101273410181156	0.118597492850536	0.279012926323955
EPM2A	55.6850531513421	0.235090563657972	0.248433185291055	0.118648844834541	0.279044855261239
AC005256.1	28.6559583883911	-0.218364493524678	0.300727429549216	0.118638749369698	0.279044855261239
BEND3	41.2034779804605	0.235050502453868	0.27155274738726	0.118677755377951	0.279068418090274
POLL	172.743313973061	-0.193728309359029	0.154892033890083	0.118882874411718	0.279506258285834
GTPBP10	237.560474323135	0.193328507119923	0.152114173183793	0.118958555388735	0.279639684946275
