cell_line	tf	cistrome_id	cell_line_file_size	overlaps	odds_ratio	fishers_two_tail	giggle_score
MCF-7	MED12	41516	963	1	12.20427787151494	0.15130521705383025	2.9601656335103505
DU145	FOXA1	47334	49843	17	2.3043783254767378	0.0034964456104253663	2.9584008706815841
U2OS	MYC	47488	5289	3	4.8675053228387597	0.050867236398314218	2.9534378673655995
HepG2	ARID3A	74657	9785	5	3.6541833726170703	0.026350618239177872	2.9524090149088217
A549	BCL3	62534	7381	4	4.1039442976792673	0.035659141537716255	2.9492440525396262
MCF-7	ESR1	49654	2888	2	6.448923556526605	0.080072188872057526	2.9486017089868592
HeLa	POLR2A	56970	2920	2	6.4418649695628112	0.080221346403606907	2.9446971228864562
K562	POLR2A	45918	36967	16	2.3522479872272379	0.0041112220559943068	2.9444557021042528
A549	CTCF	45551	60439	21	2.172670183050867	0.0023807070183106031	2.9366968530756758
DND-41	KDM2B	68017	7818	5	3.6425325102059167	0.026665368790376641	2.9355162029895297
MDA-MB-231	GATA3	67501	44070	20	2.2105169973886745	0.0027999859013660824	2.9214335660893753
K562	GATA1	2000	19787	8	2.9462553201495525	0.013411244217462828	2.9190556183341145
HepG2	MBD4	46251	50702	19	2.2660044664998544	0.003372250105460098	2.9174272176940328
HMLER	MBD2	53479	21297	8	2.9418741193048379	0.013518489099598718	2.9096505228159878
VCaP	BRD2	44596	19419	9	2.8084761157884968	0.01121620660010177	2.9053151177566207
HeLa-S3	DEK	63019	16669	7	3.1018112759000531	0.016803239278820746	2.8981300349337258
MCF-7	ESR1	2299	1080	1	11.860238535590648	0.15533503319219265	2.8856001591550973
T47D	ESR1	74145	11986	6	3.3091184108515455	0.021391383185430399	2.882753959312835
HeLa-S3	TBP	45781	40633	16	2.3314242409087691	0.0043697145263245592	2.8815059702197291
293T	ZNF282	77149	7367	4	4.0437150648817495	0.03730822264856763	2.8787869030696306
U2OS	NR3C1	58054	30006	12	2.5253709384464509	0.0070480281403398609	2.8760475278754823
HeLa	POLR2A	82187	43820	19	2.2488551035360298	0.0034789026048039401	2.874522856226324
T47D	ESR1	53955	5073	3	4.7738584500604881	0.053298287792493304	2.8714599691091937
MCF-7	H2AZ	76114	30503	15	2.3880802886868429	0.0052135139638165753	2.8669446728728498
Kasumi-1	SPI1	49740	45570	16	2.3257623341709857	0.0044446893849248827	2.8642321584178485
T47D	GATA3	83264	35984	14	2.4679434692182589	0.0063589870149368124	2.8628650351281754
HAP-1	SMC1A	75571	14989	7	3.0829572440163369	0.017305325339483947	2.8617508207978487
HEK293	ZNF76	62633	10284	6	3.2939685105153838	0.021814780420752049	2.8570607557925371
GM18951	CTCF	42399	43168	20	2.1899858811884765	0.0029802161941997279	2.8564276740635961
H1	PRDM14	966	15986	7	3.0800720255157659	0.017382888146543777	2.8562188974107439
BicR	AR	55273	9327	5	3.5840460984727853	0.028295413736971899	2.8513029936091567
Hs68	PHF8	1628	7592	4	4.0128622776640936	0.038188917098131266	2.8426932734698246
IMR90	RB1	1873	3121	2	6.2439546351084809	0.084581181128210617	2.8346362780136749
LTED	ESR1	82380	27912	14	2.4538457919638699	0.0064975321456151724	2.8325882994751239
CUTLL1	NOTCH1	43101	7844	4	4.0005184992601999	0.038548162442377869	2.8282570521361289
LNCaP-abl	MED1	58639	4705	3	4.7150228038421931	0.054905154192678984	2.8198191459669898
K562	POLR2A	63453	20499	12	2.5050382358757992	0.0074830560344620193	2.8164895010349264
A549	CEBPB	64016	10389	5	3.5586818677815311	0.029038484944135723	2.8148218404721796
MCF-7	ESR1	6563	5603	3	4.7058092276296701	0.055159767175269879	2.8117727578532226
MCF-7	ESR1	48171	10822	5	3.5556340747688502	0.029129002173838255	2.8104482365631774
VCaP	BRD3	44597	28368	12	2.5027236684041001	0.0075318764591858931	2.8099165256623542
VCaP	AR	69275	18293	9	2.7670345305269701	0.012241369623806284	2.8077169196510008
MCF-7	ESR1	88372	12754	6	3.2641011666166655	0.022671463676323055	2.8066796388469831
ZR-75-1	FOXA1	68856	86691	32	1.9565930763904915	0.0013065500986255033	2.7925812751080382
K562	CSDE1	64060	2437	2	6.1686844764430973	0.086336032057449507	2.792456262374064
GM10847	CTCF	42256	41917	19	2.2156520249641081	0.0037410485717114592	2.7855515482767819
GM12878	ATF3	46133	10796	5	3.5353200282777748	0.029744156201500842	2.7812191813729606
H1	CTCF	832	76230	24	2.0622157681689983	0.0022401765603788164	2.7668227923762699
HCT-116	MECP2	34400	8828	4	3.9470633643321658	0.040153230864120702	2.7657220691752022
HCT-116	SP1	70816	46179	17	2.2470708015459286	0.0043007171008536497	2.764132125489522
GM12878	ZNF18	74653	4694	3	4.6514352126964527	0.056713029269604046	2.7639275579681067
MCF-7	KLF4	63139	2886	2	6.098976136515132	0.088004272190644108	2.7533327467813196
HS-ES-2M	SMARCA4	85737	17662	9	2.7430091813735671	0.012881928943430758	2.7514131687875677
H1	RAD21	46164	151864	44	1.8039741441341144	0.00058572485430048008	2.7512701883370429
LNCaP-abl	POLR2A	58357	13385	7	3.0240053622793548	0.018984654745398227	2.7484624213432444
LNCaP-abl	POLR2A	58351	15579	8	2.8654449847370649	0.015562835802091053	2.7457818612441564
K562	TBL1XR1	45935	16132	7	3.0206811680595953	0.01908262203288919	2.7421655289926949
VCaP	AR	44580	26964	11	2.5507899464976935	0.0093842802195462804	2.7391729504130504
K562	CHD1	8769	3140	2	6.0718884014997432	0.088665395093083284	2.7380965572076291
NHEK	FAIRE	33594	11382	5	3.505086358487659	0.030687626042595999	2.737764253713407
HeLa	SMC3	88347	14063	6	3.2178345638760182	0.024078923379433553	2.7287058135350247
MCF-7	TLE3	36814	10406	5	3.496948537517659	0.030948794188775541	2.726043169204428
HCC1954	NRF1	58939	24305	10	2.6292871510438616	0.011168220099521807	2.7224215442316646
Jurkat	CTCF	54151	68120	24	2.0490148055526722	0.0023718487541843773	2.7166022926979089
MCF-7	ESR1	6549	7999	4	3.9022885478729079	0.041563951660576809	2.7132827890313637
K562	SMAD1	8433	1183	1	11.077563822959272	0.16534902610640341	2.7118092277277258
LNCaP	MYC	76152	5823	3	4.5740236261122629	0.059017942716680903	2.6958019814411123
HeLa-S3	EZH2	45287	5228	3	4.5728344551558386	0.059055898751779478	2.6947285988051576
IMR90	RFX5	45863	10999	5	3.4739792218646248	0.031696425217981954	2.6930686217741751
LoVo	HEYL	42717	1176	1	10.99244819566751	0.16651600907339682	2.6925483787927587
GP5d	KLF5	42925	7438	4	3.8816140916218194	0.042236310238204657	2.6890607427528141
K562	HCFC1	45890	31992	13	2.4808829640762147	0.0089949373182589565	2.6820090607492779
HepG2	CREM	64797	20554	9	2.7118783976232805	0.013764711595317578	2.6788585089725384
Kasumi-1	RUNX1	8478	8076	4	3.8702105179695434	0.042611145559517427	2.6757353897002723
PC-9	BRD4	81610	938	1	10.91598164291038	0.16757555513415179	2.6752086385651246
LoVo	ZBTB7B	38666	4821	3	4.5383589402346987	0.060125809456355361	2.6642974719277836
MDA-MB-231	GATA3	67517	54980	24	2.0343339429248188	0.0025355274569009514	2.6596787356252272
HeLa	AFF4	48998	7285	4	3.8540730427316996	0.043151772794777286	2.6568166849060062
LNCaP	FOXA1	50275	60354	22	2.1030078241199939	0.0033672776760843372	2.6518801391246066
HepG2	SMC3	45816	51779	18	2.2239077374070728	0.005016955973511619	2.6516152573793787
HCT-116	SIRT1	83885	39329	14	2.3751487347708311	0.0075208789497466729	2.6504547179263118
MCF-7	ESR1	49644	1187	1	10.772869120983078	0.16960408745988918	2.6425176462719274
NTKO	EZH2	48762	7365	4	3.8404317243623725	0.043613912991390775	2.6408530351106392
MCF-7	ESR1	49640	1187	1	10.761236485313042	0.1697708662481287	2.6398534423685962
A549	BCL3	64184	13059	6	3.158452044560343	0.026036418591444552	2.6288955910022635
HL-60	LYL1	59002	11054	5	3.4278719055189648	0.033263730152684427	2.6269205412448727
MCF-7	RARG	49623	7951	4	3.8238460015809705	0.044183107860625679	2.6214622211297643
GM12878	ATF2	64957	18762	9	2.6837851995627737	0.014619977434986498	2.6136099070732715
MCF-10A	NR3C1	87683	25302	11	2.5043239707300442	0.010631973434623223	2.613594425062548
MDA-MB-231	FOXM1	35011	10842	5	3.4175569870347506	0.033626992824006253	2.6121311362166863
THP-1	PPARG	5882	3305	2	5.8199979046377353	0.09519383944854696	2.5953739608548552
MCF-7	ESR1	48458	1107	1	10.524100503489029	0.17324252933813465	2.5852437796529392
LoVo	NPAT	42775	14783	7	2.936520267984029	0.021819513651941107	2.5816134999066776
MCF-7	FOXA1	2321	53565	18	2.1949237353031013	0.0053352525521441632	2.5777944812481306
VCaP	AR	69280	11658	6	3.1259257162219187	0.027186263358666578	2.5743732435310434
Raji	POLR2A	58945	14861	6	3.125838635089297	0.027186520735391758	2.574303558546462
A549	CTCF	45558	129061	37	1.8436827991037581	0.001211472714537496	2.5742395736329118
P493-6	MED1	33199	5480	3	4.434661038833827	0.063495382970797587	2.5726962136714655
HeLa	FOXK1	9506	5421	3	4.4316585891745417	0.063596826453298761	2.5700372819837301
K562	ARID3A	45897	29834	11	2.4876995624655569	0.011118818962311218	2.5690660359230388
IMR90hTert	POLR3D	68059	36460	13	2.4220796309129788	0.0097534339591910836	2.5663302344426654
GM12891	PAX5	46158	26875	10	2.5668601780704776	0.012987210468705952	2.5656272933537185
MCF-7	FOXA1	68870	74397	25	2.0158571274525219	0.0029166265891278747	2.5640027767978384
LNCaP	AR	35779	8305	4	3.7738227354389782	0.045958947497284311	2.5629345960824371
HeLa-S3	CTCF	45279	60758	22	2.0723504184997785	0.0036620151635499778	2.561182990123601
MM1	Multiple_myeloma_cell_None	E2F1.75924	11935	7	2.9191001598165491	0.022441755725123283	2.5484807697815661
OCI-Ly3	SPI1	48637	6049	3	4.4010824068969363	0.064638843975218819	2.5429962728061213
MCF-7	H2AZ	76116	30241	14	2.3312738551591243	0.0083058630711089791	2.5406777274052489
GM18951	CTCF	42400	43118	19	2.1291634864209845	0.0048381599713622074	2.5243624284925004
HUDEP-2	ZBTB7A	82594	42776	19	2.1289825386274313	0.0048412138382254456	2.5237797889178571
MCF-7	H2AFX	56131	10906	5	3.3554007659676346	0.035915750959750809	2.5231732927833089
MDA-231	HOTAIR	32849	11246	5	3.3469889184174901	0.036238980372517254	2.5111600075571882
BJ	TP53	48445	8481	4	3.7279347241400851	0.047665964121281156	2.5092582764726172
GM19240	CTCF	5047	50663	17	2.2302734381805323	0.0068289605476432732	2.5061294642440102
A549	BCL3	64802	21260	9	2.6364169606196715	0.016192290832829997	2.5044230194762177
GM12878	USF1	46124	23851	9	2.6335690260115237	0.016291556982886072	2.4979227203314274
K562	KRAB	56856	5857	3	4.3483780580985281	0.066491603113748928	2.4962963598230176
K562	RNF2	64583	6415	4	3.7074334033071028	0.04845838124029432	2.4852059420443052
HeLa-S3	ELK1	1213	3154	2	5.6247237063602435	0.10076024134267833	2.4835862632755248
ECC-1	NR3C1	46099	35527	13	2.3828378529045127	0.010421360218081323	2.4829080039547042
HUDEP-2	BCL11A	86200	12670	6	3.0708998945873232	0.02926209951530411	2.482532242998501
MCF10CA1a	CTCF	76248	38413	15	2.2514151060471783	0.0075851405601576897	2.4822065872288658
MCF-7	ZBTB40	63277	15451	8	2.7407490227257667	0.019660565127868451	2.4820844509761973
R1-AD1	AR	52542	5811	3	4.327109608811611	0.067258949017974159	2.4774372848704787
SKmel147	MED1	69515	2496	2	5.6123431478341299	0.10113256966168703	2.4764313567648481
VCaP	AR	37099	65526	21	2.0855703180011838	0.0046813883469207369	2.4704324410010623
MV4-11	RUNX1	73449	41542	15	2.2469443026077878	0.0076913025756740392	2.4690767846218308
A549	PTPN11	36349	8500	4	3.6929698157492759	0.049019308204993413	2.4683716766870816
H1	EP300	8817	5986	3	4.3144122452341884	0.067722111883566336	2.4661811899609632
H1	EP300	45242	5986	3	4.3144122452341884	0.067722111883566336	2.4661811899609632
MCF-7	CTCF	45995	172101	46	1.750450371567599	0.00088737171334376193	2.4650949580411784
GM2588	CTCF	42521	74055	31	1.8890656204875547	0.002099338869403854	2.4574520542890803
NHEK	CTCF	35406	46633	17	2.207608686051163	0.0070876353951578353	2.4557687987085014
VCaP	AR	44583	61618	22	2.0390265076135798	0.0040910382475918466	2.4547498085291774
LNCaP	AR	44319	8978	4	3.6795275365017082	0.049551379372252834	2.4526695129077599
ZR-75-1	FOXA1	68854	102327	36	1.8343235246540708	0.0015787566010276914	2.4521693536735462
NB4	CTCF	46013	44316	15	2.2403805762004381	0.0078512943251257699	2.4497491129663852
IMR90	HIRA	85563	44491	15	2.2378620958713582	0.007914022072999649	2.4423169660788203
GM2588	STAG1	42535	77594	33	1.869405031554239	0.0019773886637264124	2.4404910349462153
A549	POLR2A	45555	5223	3	4.2844540869929109	0.06883475220336404	2.4395709845646
LNCaP	E2F1	44317	16446	7	2.8612165450121654	0.024641230805972296	2.4392509509664495
MCF-7	PML	46307	29694	12	2.4544012467672474	0.013374565330554717	2.4271631955490477
LNCaP	AR	51749	36944	14	2.2871188415558743	0.0092800350186136918	2.425793215042466
Jurkat	RUNX1	39674	10599	5	3.284695009848384	0.038746001749173565	2.4222630056920758
LoVo	E2F7	38698	7850	4	3.6515666098713737	0.050684591737732764	2.4199594186799855
HepG2	CREB1	56048	34256	13	2.3533483184775545	0.01102007545945011	2.4173438247939713
GM18505	STAG1	42383	40004	18	2.1364858500478623	0.0062323198099383812	2.415387303971623
HeLa	JMJD6	43089	6292	3	4.2545083481125161	0.069966062798745522	2.4130213953289798
K562	RUNX1	2121	21741	8	2.7075544479659994	0.020937695699350226	2.4128089915319077
HEK293	FOXM1	53260	11310	5	3.2762881908468326	0.039098697019132413	2.4103058288948586
HeLa-S3	ZNF143	36775	5416	3	4.2511825709317304	0.070095751970077101	2.4100389981630363
K562	ILK	64130	2883	2	5.4887324507553519	0.10492790503735617	2.4051548340409605
HepG2	SMARCA4	82423	8411	5	3.272402617234305	0.039268002123963474	2.4046860939435202
Jurkat	REST	47863	5392	3	4.2424553623526657	0.070431758088475218	2.4022867946524014
LoVo	HINFP	38704	8895	4	3.6362933320381567	0.051314067931456672	2.4021441015463608
IMR90	POLR3D	41628	6095	3	4.2421786232944347	0.070440587920432859	2.4020648538392322
HepG2	GABPA	56044	16215	7	2.8403922153960663	0.025492242752506724	2.4000931585448218
K562	SMARCA4	45939	11399	5	3.2679699319453599	0.039452183999224704	2.3984647908549093
GM12878	TRIM22	64620	40789	17	2.180577400557751	0.007469647246009836	2.3919210789305134
VCaP	AR	69278	20075	9	2.5859057796743139	0.01807470794392295	2.3889795913060192
K562	GABPA	63207	32920	14	2.2725283326875743	0.0096484152988831413	2.3870053085356505
GM12878	PML	46143	56569	21	2.0547187699414522	0.0050678895215477621	2.3845490619154563
HeLa	AFF4	48994	30665	12	2.4296465197228554	0.013787193335756869	2.3828596554957419
KG1	EZH2	84555	5445	3	4.2170469213322237	0.071421753575362423	2.3797150056815106
SK-N-SH	JUND	46036	70556	22	2.0162651427249632	0.0044582110099806018	2.3783098043062682
GM2588	CTCF	42520	68233	27	1.9395047234960738	0.0032594269956749863	2.3766617770113841
DL23	POLR2A	39896	8524	4	3.6139211788567729	0.052256913218949299	2.3760039273420905
HEK293T	EHMT2	56448	18233	7	2.8258816325302591	0.026103141866774434	2.3729041667701003
A549	CEBPB	63414	10870	5	3.2492831239380111	0.04026094811179089	2.3718666505625259
LNCaP-abl	POLR2A	58635	5247	3	4.2041903102288263	0.071930341270872931	2.3682814482523685
MCF-7	ESR1	84007	1192	1	9.5997280203490618	0.18824767188772561	2.3665525788820574
BG03	SMAD3	34012	6078	3	4.1993905185578306	0.072118913710350249	2.3640437060691785
GM12878	BRCA1	45654	3384	2	5.4094806612246762	0.10747297967017659	2.3592609841092552
K562	POLR2A	82356	10699	4	3.5988209079914557	0.05290189240566352	2.3584179754054322
LoVo	FOXG1	38827	3443	2	5.3988658204085285	0.10782088697961954	2.3531014433116718
Gen2	Plasmacytoid_dendritic_cell_None	TCF4.72366	105822	30	1.8838495277107783	0.0027027463090488968	2.3465177398395841
LNCaP	AR	88420	22804	9	2.5664275319403078	0.018861072922322245	2.3448184675942109
MCF-10A	MYC	54511	15064	6	2.9874247204979998	0.03276531108750559	2.3440158712389038
PANC-1	ZEB1	67610	2543	2	5.3753827997337051	0.10860103816230999	2.3394211009005668
K562	SIN3A	64868	5840	3	4.1649517723067095	0.073508604369345925	2.3334158916668853
HepG2	STAG1	1493	63246	20	2.0830900633126808	0.0062916609798093616	2.3305026700399663
K562	KLF1	63870	10221	6	2.9778169124236085	0.033204250052844255	2.3280183301661056
T47D	ESR1	68844	18591	8	2.6660393036270258	0.022671182817303946	2.3265074708789286
VCaP	AR	69289	12196	6	2.9759635509379487	0.033285736553560775	2.3250152382034888
LNCaP-abl	POLR2A	58353	32656	14	2.2489340172471892	0.010296422745535383	2.3236492446741659
HepG2	GABPA	56042	10189	5	3.2151794125284554	0.041787352442461502	2.3234004804709117
Kasumi-1	REPIN1	39779	125730	35	1.8219042156405663	0.0020786273540828981	2.3213224655294827
LNCaP	FOXA1	2190	6400	3	4.1500533101446573	0.074119083984626349	2.3201803819558712
HeLa	C17orf49	1223	8606	4	3.5616274827308105	0.054543245243045358	2.3149684380534997
GM19240	STAG1	42503	58511	25	1.9419175199068164	0.0038262726245511495	2.3144483760078826
A549	EP300	64534	8038	4	3.5597778357219299	0.054627390493684113	2.3127953747449111
HCT-116	CTCF	42152	51750	17	2.1485017248868079	0.0080369267450229078	2.311378998928439
HeLa-S3	REST	46222	24381	9	2.5506104484693446	0.019527266410167679	2.3090743030188105
LNCaP	REPIN1	35828	9141	4	3.5534184211133373	0.054912343358331176	2.3054052287039081
MCF-7	ESR1	71065	5209	3	4.1328674518083561	0.07483634149064133	2.3048527226487553
SUM185PE	KDM5B	47276	103968	33	1.8320376213851639	0.0023107529328397973	2.3026272002605185
HEK293	ZNF664	64313	23564	10	2.4586277513877235	0.016937975592440037	2.2986779792007794
HEK293	ZNF438	63904	14163	7	2.7839380951404413	0.027969818639936057	2.2944368605512797
LNCaP	MRE11A	51839	18456	7	2.7816865110586591	0.028070649418333593	2.2903170521068453
HepG2	CBX1	64582	51752	17	2.1372311008832172	0.008268326066611399	2.2819749182465914
GM10855	VDR	559	21610	8	2.6435319599237399	0.023673519113842829	2.2800423677457766
R1-D567	AR	52543	9861	4	3.5310874573180815	0.055933384505759287	2.2793795541911561
LNCaP	AR	88049	35986	13	2.2928891788123527	0.012543747795524609	2.2764993599760982
IMR90	HIRA	81884	53446	17	2.1345346852946681	0.0083262582438136467	2.2748648106120786
HeLa-S3	SMC3	45759	79155	26	1.9405408820927585	0.0042146630991420375	2.2718165246999498
GM19239	STAG1	42481	64750	27	1.9070774283140519	0.0036448403179216863	2.2709634428488575
BJ	KDM6B	48443	46153	16	2.19015365641072	0.01000165682320043	2.2619828028591701
293T	ZNF766	73929	10200	4	3.5153649203241137	0.056666540924930394	2.261059517863551
T47D-MTVL	CTCF	47897	49996	17	2.128601558270367	0.0084575670940477892	2.2591074623178329
HeLa	POLR2A	49444	5760	3	4.0742020589983419	0.077341257482792473	2.2526541331128093
HS-ES-2M	SMARCC1	85732	60064	23	1.9887238353442442	0.0053681532356020062	2.2516571635012015
MCF-7	SPDEF	35052	3805	2	5.2182146323707839	0.11401002547827934	2.2478293380130421
MHH-MED-1	MED1	72949	7908	5	3.158490691385428	0.044480265662456508	2.2430084428464278
T47D	EP300	53975	17178	7	2.7545119962730027	0.029362923337100274	2.2397660103749886
A549	CEBPB	64671	14282	6	2.9237014475737415	0.035764868299004807	2.2389540397875
HeLa-S3	VEZF1	8532	17103	7	2.7507398204174662	0.029547408302466815	2.23276590226755
MCF-7	ESR1	33146	34012	12	2.3502583766634824	0.015548511428777017	2.2293210509777043
HepG2	MAX	46244	87430	30	1.8509148618485545	0.0031155452076561859	2.2263396389552557
MCF-7	EP300	2285	1409	1	9.0234226833353173	0.19898875476560536	2.2252901883125207
GM12892	CTCF	5045	56935	18	2.0717207716290305	0.0077135381550960183	2.220136353922147
hMSC-TERT4	MED1	86002	10907	5	3.1407621507593992	0.045356512003418547	2.2180420121304136
K562	SON	77457	3682	2	5.1673113493406895	0.11584987868552433	2.2180187361805759
MCF-7	ESR1	6581	6284	3	4.0344943006058012	0.079099229293982735	2.2173047748981278
HUES64	CTCF	51439	8646	4	3.4777025079659398	0.058474617995560707	2.2171585016371901
HeLa	POLR2A	83971	14747	6	2.9077604732673459	0.036562633831036651	2.2127907118998562
